content,score
Keren,5
Mantap,5
Aplikasi yang bagus,5
Sangat membantu,5
Mudah-mudahan bermanfaat bagi kami.... Thanks,5
Mantab,5
Belum ada lamaran yg diterima. Cukup memuaskan infonya,3
Bagus,5
Kelemahan Jobstreet cuma 1. Ada sistem link keluar apps/situs untuk lamaran. Dimana pelamar jadi ribet untuk mengisi data lagi.,3
Good,5
Banyak nya PT PT penipuan tolong ditindak lanjuti,2
Sangat membantu dalam mencari pekerjaan,5
Good,5
Cukup membatu,5
Sangat membantu dan mudah dimengerti,5
Good,5
Top,5
Mantap,5
Great,4
Semoga bisa langsung mendapat pekerjaan setelah resign,5
Sangat membantu bagi yg sedang mencari kerja dg basic masing-masing,5
Cocok untik melamar pekerjaan sangat baik dam banyak pilihan utuk menyesuaikan pengalaman rekan semua untuk bekerja di sebuah perusahaan,5
Sangat membantu,5
"dengan adanya jobStreet, saya sangat terbantu, bisa mengetahui loker loker yang tadinya saya tidak tahu, semogah saya cepat dapat perkerjaan yak Allah amiin",5
Good,5
Sangat memuaskan dalam memberikan informasi tentang lowongan pekerjaan.👍👍,5
Semoga bisa membantu,4
Mudah dan sangat bagus,5
Bagus,5
Good,5
Blm ada respon buat lamaran pekerjaannya,5
Baru coba,5
"Banyak bug, reset pw gapernah dapet email, mau buka versi web susah, aneh aplikasi lama kalah sama yang baru",1
Keren,5
Saya sudah bekerja selama 8 thn untuk driver oprational. Di perusahaan.,4
Terima kasih udah kasih fasilitas buat cari pekerjaan,5
Ini appnya kenapa ya? Sama sekali gk bisa buka,1
good,5
Mantap,5
Susah daftar,1
Mantap,5
Sangat bagus dan bermanfaat untuk mencari informasi seputar dunia kerja,5
Aplikasinya sungguh membantu...namun mohon untuk dikembangkan kembali ..ok semua,4
Sangat membantu,5
Good,5
Top,5
Aplikasix ndak membentu sama skali,1
Oke,5
Good,4
"Lumayanlah, cuma harus selektif memilih lowongan karena masih banyak juga modus² penipuan lowongan kerja",5
Agak sulit dalam mendapatkan feedback,3
"Mantep,, tapi belum ada yang menerima buat bekerja",4
Ok,5
Good,5
senang,3
Sangat mendukung sekali buat saya untuk memudahkan mencari loker via online dan responya sangat cepat dari pihak perusahaan,4
Good,4
memberikan informasi lowongan yang terupdate..,5
Keren,5
Ok,5
"Giliran dapet panggilan interview malah di mintain uang,orang kerja itu buat dpt uang bukannya ngeluarin uang",2
"Habis update, malah gak bisa login ke aplikasi, padahal email sama passwordnya sudah benar. Tolong di bantu.",3
"Sangat membantu, terimakasih",5
Good,5
Apknya lumayan membantu,4
Sangat bagus,5
"Aplikasi ga jelas..masa bisa log out sendiri,mana lemot,mana kudu di ulang2 lokasi...hadehh",1
Bagus sarana ikhtiar mendapatkan pekerjaan,5
Terima kasih jobstreet telah membantu mendapatkan pekerjaan pertama saya,5
Sangat membantu,4
Mantap,5
Akan ditambahkan bintang satu lagi kalau aku keterima kerja,4
Selalu ada kabar loker dari jobstreet,5
Sangat membantu,5
Mantap,5
Sangat membantu untuk informasi adanya loker,4
Jobnya jauh² dicari yg deket tempat kagak ada gak sesuai ni,2
Aplikasi ini simple dan mudah digunakan untuk mencari loker.,5
Ol,5
Mantap,5
Good aplication for looking job,5
👍,5
Tolong ditingkatkan dalam mengupdate info loker dan membantu para pencari kerja utk tdk terjebak dari penipuan berkedok lowongan kerja.,5
Top markotop,5
👍👍👍,5
Good,5
Terimakasih sudah membantu memberi informasi loker secara mudah dan terpercaya,4
bagus,5
Parah... Ngga bisa d buka setelah update,2
oke,3
Menyenangy,5
Good,5
Mantap lanjutkan lagi..semoga saya di terima tempat yang baru amin ya rob🙏,4
Sangat fleksible,5
Great,5
Aplikasi Yang Sangat Membantu Dan Mudah Di Pakai,5
Sangat sangat terbantu,5
"Bagus sih,,tpi blm pernah dapat job dari sini,, Semoga nnti bisa",3
Aplikasi nya bagus bngt,5
Udah 2x dapat kerjaan di jobstreet akurat dan sangat membantu pencari kerja.,5
Lumayan,3
alhamdulillah,5
Ok,5
Semoga ada yg lolos,5
Good,5
Good,5
Ok,5
Keep going,5
"Terima kasih atas kesempatan ini, bisa jadi terbaik dan berkwslitas",5
This is so good application for you are all who looking for work really recommend and so easy try and feel the experience,5
Mantap,5
Sangat membatu utuk mencari pekerjaann,5
Bagus,5
"Mantab, sangat membantu para pencari kerja yg membutuhkan",5
Mantefffff,5
Good,5
Mayan bagus,4
"Jos, tapi hati"" masih ada beberapa perusahaan abal""",5
"Yaa boleh laah,sangat mudah dan praktis",5
Goood application,5
Ok,5
Mantap,4
"Sangat bagus dan bisa di percaya, mantap jobstreet",5
Siapa tau kasih rating dapet panggilan,4
aplikasi saat membantu yg baru lulus sekolah,5
Good,5
Abis update bukanya bener malah gak bisa di buka selalu putus sambungan,1
🙏,3
Sangat membantu cara melamar mudah ga ribet dan tawaran loker varian bisa dipilih sesuai skil kita punya. Sukses trus jobstreet bantu trus yg butuh kerja. Dan semua gratis loh ga nyesel dah,5
Apk bagus untuk mencari kerja,5
Lumayan bagus,4
Sangat membantu sukses selalu,5
Good,5
Sangat sangat bisa di andalkan.,5
Loker nya banyak,5
Ok,4
Membantu sekali,5
"Menyediakan berbagai macam lowongan pekerjaan yang beraneraka ragam, dan memudahkan saya untuk melamar pekerjaan",5
Sipp Okay,5
Good,5
Membantu,4
Niceeee,5
Bagus,5
"Mudah penggunaan,informatif,sangat membantu",5
Banyak manfaatnya,5
Semoga rejeki sy melalui jobstreet,3
Kerennn,5
Mantap,5
Membantu,1
👍👍👍,5
Good aplikasi,4
membantu,5
Mntap,5
Cukup membantu dalam mencari pekerjaan,3
"Orang orang paea knapa sih, dibantuin nyari kerja ngasih bintang nggak ngotak.",5
Bismillah semoga bermanfaat,5
Mempermudah tujuan dan Masa depan anda,5
Sangat membatu,5
Sangat membantu dalam mencari pekerjaan,5
"Banyak penipuan nya, lebih baik di seleksi lagi perusahaan2 yang bener2 nyari pekerja, kalo gini mah bukan dapet kerja malah ngeluarin uang",2
Semoga saya dapat pekerjaan lebih baik lagi,5
Sangat membantu untuk melamar pekerjaan.,5
"masih banyak ngaku² prusahaan pencari pekerja, taunya prusahaan abal abal, yang nota bene katanya panggilan interview, setelah sampe di tempat di suruh bayar admin jika mau bekerja .... kiranya pihak joobstreet lebih selektif lagi jika menampung info pencari kerja biar tidak merugikan pihak manapun, cukup aku kasi bintang 3 aja yaa",3
Mempermudah,5
Godjob,5
Good............,5
Easy to use and easy to get information about the job vacancy,5
Mantap,5
Sangat membantu menemukan pekerjaan baru yang sesusai dgn yang saya inginkan,5
Lumayan,5
Jos,5
"sangat profesional dan sangat membantu,terima kasih",5
good job,5
Gooooddd,5
"Sangat membantu dalam mencari pekerjaan, thanks a lot.....maju terus JobStreet",5
Mudah2an ada jalan di jobsteet,5
Tolong dong ini apk nya ko eror suka keluar sendiri,3
Bgus,5
Banyak opsi menarik,5
Sementara kasih 4. Karena lamaran saya belum memiliki hasil yang memuaskan.,4
"Bintang 3 dulu karena belom dapet kerja, kalo udah baru kasih bintang 5",3
Purnawirawan Polri (AKP),4
Mantap,5
Mantap,5
Jos,5
"Bagus , semoga saya keterima kerja Aamiin",5
Cukup membantu,4
ok,5
Sangat membantuu,5
Sangat bagus sekali,5
Bagus,5
Sangat cepat dalam memberikan informasi pekerjaan,4
sgat membantu para pencari kerja,5
Sangat membantu,5
Untuk saat ini saya kasih begitu,4
Loker nya mudah dicari sesuai jabatan,5
"Digantung terus, tidak ada kepastiannya.",1
Sangat membantu,5
Good,5
Baik,5
"Halo jobstreet, saya mau mengadu perihal login.Kenapa udah gak bisa di buka katanya coba lagi sudah 3 hari saya login gak bisa2 saya coba download lagi tapi masih juga. Tolong diperbaiki aplikasinya. terima kasih",2
Bagus,5
Mantap,5
Nice,5
Sangat membantu,5
Mantaappp,5
Gapernah dapet kerjaan dari jobstreet walau melamar sebanyak apapun,1
"Membantu kami , selaku pencari kerja Semoga ada lamaran kerja yang keterima. Aamiin",5
Ok,5
Mudah menemukan lowongan kerja,5
Notifikasi loker setiap hari ada untuk saya walaupun blom ada panggilan untuk intervieuw...terimakasih peduli serta perhatiannya JobStreet,4
"Sangat membantu kita, bagi kita yang saat ini sangat membutuhkan informasi lowongan kerja",5
"Tolong diperhatikan lagi.. Banyak yg tipu"" di dalam aplikasi",3
Bagus dan Cerdas,5
Gooooddd,5
Aplikasi yg sangat memudahkan untuk para pelamar,5
Baru pertama coba sejauh ini terpantau cukup baik aplikasinya,4
"Kasih filter dong yg dilihat, tidak cocok dan diterimanya, jadi ga nyampah dan buang waktu scroll",3
Bagus,4
Mohon untuk di optimalkan lagi aplikasinya..,3
Info teman2 / dulur2 yang bener udah kerja gara2 pake aplikasi ini?,3
Makasih 👍,5
JobSteet membantu saya dalam mencari pekerjaan sesuai dengan keahlian,5
Sangat membantu dan mempermudah untuk mencari pekerjaan.,5
Oke,5
Mantap,5
Okehh,4
bagus,5
Gud Kek Biasanyah,5
Sangat membantu,5
good,5
Sangat bagus,2
Senang bisa melamar kerja lewat online,4
Mempermudah untuk orang mencari lowongan pekerjaan.,5
"Saya baru pertama kali menggunakan Apk Ini , tapi sangat membantu sekali dalam hal pengiriman CV dan info lain nya. Secara teknis dan cara penggunaan nya pun simple sekali mudah di pahami ,,, Saya berharap dgn melalui aplikasi ini saya bisa mendapatkan pekerjaan yg sesuai dgn bidang keahlian saya,,, saya ucapkan terima kasih kepada JobStreet ,,,semoga semakin maju dan banyak di minati utk teman2 pencari kerja. 🙏🙏🙏",5
"Gimana sih udah set ulang pasword tetep aja ga bisa masuk, ga guna ih",3
Oof,5
Membantu sangat👍👍👍👍tq JS,5
Hebat,4
Sangatt membantuu,5
Semoga bnr2 bisa membantu dan bermanfaat.,4
Cukup memudahkan pelamar kerja,5
Semua lowongan diterima dan dilihat tapi tidak ada tindak lanjut dari perusahaan,4
ok,5
Bagus,5
Nice,5
Memabantu saya untuk menacari pekerjaan yang sesuai. Terimakasih,5
Mau upload file susah banget apa harus pdf ga bisa gituh extensinya img,1
Sangat membantu,5
Aplikasi cakep,5
Dicoba,5
membantu skali,5
Is the best jobstreet,5
"Memberi mamfaat,untuk mecari pekerjaan",4
Ok,5
membantu pengangguran,5
The best,5
Semoga dapat kerja di jobstrrt,4
Good information,1
Mempermudah kita untuk mencari lowongan pekerjaan,5
Baik.,4
Invalid date saat memasukkan tanggal lahir 2004 oktober,1
Bagus sekali bisa bantu saya yg cari kerja,5
Ool,5
Sangat membantu,5
Good,5
Good,5
sangat membantu,5
Sudah bagus banget informasi lowongan pekerjaannya. Cuman sayang saya jarang lolos ke tahapan selanjutnya.,4
Sangat membantu,5
Sangat bagus,5
Bnyak loker penipuan,5
Terima kasih sangat memebantu,5
Thank you aplikasi nya membantu dan memudahkan banget,5
Sangat membantu,5
Ok,4
"Sangat pembantu cari pekerjaan tetapi tolong dibantu yg cocok buat saya karena pengalaman lumayan banyak, terima kasih",5
Setiap kali saya ingin mengunggah resume berupa file pdf cv saya selalu tidak keluar tolong perbaiki,2
"Aplikasinya sangat bagus untuk mencari pekerjaan tetapi saya belum juga mendapatkan panggilan , untuk teman² saya minta doanya agar saya mendapatkan perkerjaan jujur saya hanya ingin membantu ekonomi keluarga saya terutama untuk meringankan beban ibu saya :(",5
Banyak infonya,5
Baik,5
Bagus,5
Bagus,5
Sangat membantu,5
God job,5
👍,5
"Sangat baik, dan membantu",5
Min saya mau update dokumen resume kenapa ga bisa berubah rubah ya? Padahal saya udah coba beberapa kali min,4
Bahkan untuk login pun tidak bisa udah buat email baru juga bahkan tidak bisa masuk.,1
Sangat membantu dan memudahkan mencari pekerjaan tks,5
"Sangat membantu bagi para pencari pekerjaan ,mudah dan update.Tks",5
Nice,5
Sugar plantation asisten 12 year,5
"mantep, istri aing lagi hamil, aing butuh kerja dan duit, ni aplikasi bantu banget cuyyyy",5
T o p,5
Sangat membantu buat para pencari kerja,5
Terima kasih banyak jobstreet,5
Bagus,5
Sangat praktis dalàm melamar kerja,5
Menit tunggu aja gan nanti juga dapat kerja,5
Bagus sekali dan sangat membantu,5
Terima Kasih Banyak.,5
"Bagus, baik dan membantu",5
Baik,5
Sangat bermanfaat,5
Sangat membantu,5
Good,5
sangat memudahkan untuk saya mencari lowongan kerja,5
Info tentang lokernya bagus,4
Goog job,5
Semoga membantu setelah mencari loker di aplikasi ini sukses dan maju,5
Bagusss,5
Mudah cepat gampang,3
Ok,5
Keren,5
Kurang sreg,2
Sangat membantu dalam mencari pekerjaan,5
Good,5
"Terima kasih, sekarang aplikasi sdh kembali normal, settingan awal sdh pulih kembali ke asal.",4
Mantap,5
Ok,5
Bagus,5
Semoga membantu untuk mendapatkan pekerjaan,4
Sangat membantu sekali ❤️,5
"perbaiki untuk edit resume terdakang tidak bisa dirubah, dan kembali ke resume awal",4
Baik sekali,5
semoga membantu,5
Mudah dan cepat ditinjau perusahaan penyedia lapangan kerja,5
"Sdh brp tahun saya pakai App ini gk pernah ada panggilan, Proses surat Lamaran sampai mana juga tidak jelas.",5
Sangat membantu,4
Kurang setelah di update,2
Oke,5
Bagus,5
Lebih mudah mendapatkan pekerjaan,5
Habis diupdate malah gak bisa masuk.tolong diperbaiki lagi aplnya,1
"Terimakasih Jobstreet, aku banyak dapat panggilan interview kerja dari jobstreet, dan akhirnya ada juga 1 yang nyantol, dan aku sudah diterima bekerja. Jobstreet ini ibarat jembatan yang menghubungkan kita dengan tempat-tempat yang membuka lowongan pekerjaan. Kalau ada yang bilang kenapa belum dapat kerja dari jobstreet? saya yakin itu bukan kesalahan aplikasi tapi mungkin saja informasi yang anda berikan di CV kurang memadai sehingga belum dilirik oleh perusahaan yang ada apply.",5
Semoga menjadi sumber rejeki banyak orang termasuk saya untuk app ini,5
Aplikasi yang bermanfaat untuk para pencari kerja.... aplikasi yang mudah digunakan,5
Semoga dengan aplikasi jobstreet ini mudah mudahan dapat pekerjaan sesuai keinginan,5
Ok,2
Great apl for searching jobs,5
Bismillah dapet kerja,5
"Mantap Jos, walau belum ada panggilan... Hehehe",5
Membantu,5
Teng's min,5
Mempermudah mencari pekerjaan impian,5
👍👍👍,5
Akun sudah didaftarkan tapi tidak bisa masuk! Bagaimana?,1
Sangat membantu,5
Membantu mendapatkan pekerjaan,5
Mantab,5
Lumayan,5
Bagus,5
Informasi cukup baik,3
Membantu Sekali,5
👍👍👍,5
Good,5
Baguss banget membantu dalam mencari pekerjaan,5
Bermanfaat.,5
Good,5
Mudah di gunakan,5
Sangat bermanfaat,5
Trimakasih sdh mmbantu sy dpat pekerjaan,5
Suka close sendiri,1
Mantap,5
Good,5
Oke,5
Ngebug,5
Simple dan sgt membantu,5
Sangat membantu,5
Kali aja bisa numu kerjaan disini,5
Impresif,5
Belom ada panggilan sama sekali,5
Masang fotonya susah bgt,4
Bagus,5
Bagus,5
Bismillah dapat kerja,5
Senang tapi skrng agak susah cari kerjaanya.,5
Good,5
Nice,5
"Saya mendapatkan informasi lowongan kerja yang tepat JobStreet. Sehingga saya dapat menempati jabatan yang baik di Perusahaan Go Public (TBK), bagian legal dan general affair. Terima kasih.",5
Ini setiap saya pengen melamar harus buka email dan setiap buka email harus lewat google dan harus pakai kata sandi,3
Memudahkan untuk mencari pekerjaan,5
Nice,4
Sangat membantu . Terima kasih,5
Mantab..sangat membantu..,5
Bagus,4
Tidak bisa detil pencarian di buat jawa barat malah kemana2 ke jogja ke jakarta kemana2 haduuh ga ada yang bisa spesifik misalnya karawang atau cikarang gitu,1
bagus,4
Sangat memudahkan,5
Sungguh luar biasa q,4
Sangat bagus,5
Fine,4
Mantap !,5
Memudahkan pencari kerja dan pemberi kerja dalam rekruitment,5
Sangat membantu,5
Mantap,4
Sangat membantu,5
Terbaik,5
Bagus dan jelas,5
Sangat membantu pencari kerja,5
Mempermudah dalam mengakses lowongan kerja. Thanks,5
Good app,5
Ribet,1
Sangat membantu,5
Sangat membantu,5
Keren sih bangetbanget,5
Mantap,5
Feeeels good,5
Good,5
Sangat membantu,5
Senang sekali bisa menggunakan aplikasi jobstreet.trima kasih,5
"Cukup membantu dalam mencari lahan penjaringan rezeki atau pekerjaan, smoga bermanfaat untuk yg lain🙏",5
Sangat membantu,5
Semoga dapat jalan dari Allah Amiin,5
Filternya aneh. Tidak bisa dipakai justru. Ditunggu updatenya 🙏🏻,3
Terpercaya,5
Lowongan kerja yang paling lengkap dan terupdate.,5
Aplikasi ok,5
Semoga keterima kerja,5
Memudahkan pencarian kerja sesuai deskripsi job desk yg kita inginkan,5
Bagus,4
Smoga bisa cepat dapat kerja dngan apk jobstreet ini. Aamiin,4
Sangat bagus dan membantu,5
Masih belum dapet kerjaan lewat jobstreet .,1
Good job tingkatkan layanannya,5
Terhubung langsung dengan perusahaan yang mencari pekerja baru sesuai posisi jabatan yang diminati oleh pelamar pekerjaan,5
"Saya bekerja saat ini juga karena dapat informasi dari Jobsreet, terima kasih.",5
Bagus,5
Good,5
Good,5
"Penggunaan aplikasi yang mudah dan bisa mendapatkan banyak informasi mengai lowongan pekerjaan, terimakasih sudah banyak membantu",5
👍,5
Tolong biarkan saya punya kerja !,5
"Memberikan reson cepat,kabar loker yang akurat dan penjelasan yang relevan",5
"Aplikasi Yg Sangat Di Butuhkan Bagi Pelamar Kerja,Dan Mengurang Angka Pengangguran.",5
"Saya sangat terbantu dengan adanya aplikasi ini, dan semoga saya bisa cepat mendapatkan pekerjaan",5
Good,5
"Nanti 5 nya kalau sudah bisa masuk ke perusahan yg dilamar dari jobstreet, makasih.",4
Sangat Membantu Informasi Loker,5
Semoga bermanfaat,5
Memuaskan dan mudah,5
"App nya recommended banget, TOP",5
Semoga bermanfaat dalam memberikan lowongan pekerjaan,5
Mencari pekerjaan jadi lebih mudah.. tapi masih ada perusahaan² penipu yang memasang iklan lowongan kerja di aplikasi ini..,4
Info dan updatenya oke,4
Semoga usaha saya untuk melamar kerja melalui JobStreet berhasil,5
semoga yang nyari kerja cepet dapet kerjaan,5
Sangat membantu terimakasih,4
Good,1
Sangat update... Keren..,5
Memudahkan dan irit biaya,5
"Saya senang menggunakan apk ini, memudahkan saya untuk mencari lowongan pekerjaan",5
Godd,5
Toppppp,4
Josss,5
"sudah mendingan tp masih ada bug di saat mencari loker. misal kita isi admin,tp yg keluar bukan admin masih campur dg loker lain",3
Cara ungga foto profil gmn?,1
"Aplikasi nya sudah bagus, semoga potensi saya untuk mendapatkan pekerjaan terbuka luas, terima kasih....",5
sangat bagus,5
Good,4
oke,5
Saya sampai buat 2 akun untuk melamar karena DIBATASI apply pekerjaan nya.. logika tidak bila cari kerja DIBATASI?,1
Sangat baik sangat membantu,4
Sangat membantu,5
Sangat membantu.. Thx u jobstreet,5
👋,5
Komplit lengkap mudah,5
"Bagus banget apk nya,, sangat membantu",5
Nice,5
Sangat membantu untuk mencari pekerjaan,5
Ok,5
Mechanical.enginering. Solutions paiping natural gas. Asembly,5
Tanggal lahir 21 oktober 1991 kok dibuat invalid date? Lol,2
Membantu dan mempermudah para pencari kerja yg membutuhkan pekerjaan,5
Melamar pekerjaan yang di sukai lebih mudah,5
Jobstreet terpercaya,5
Mantap,5
Semoga cepat² bekerja,5
"Terlalu banyak celah penipuan serta resiko nomor tersebar ke beberapa aplikasi aneh dan lain lain tinggi , tolong di tingkatkan security nya",3
Cukup membantu,5
"Kenapa setelah di update ,kok malah gak bisa terbuka ?",1
Sangat membantu untuk seorang pejuang rupiah,5
Okelah,4
Good,5
Ok sangat membantu..,5
Semoga dapat dari sini,5
