userName,at,text_tokens_stemmed,Label,Label NB
Pengguna Google,2024-06-15 10:34:00,aplikasi asu,negatif,negatif
Pengguna Google,2024-06-15 05:50:48,usaha lowong jobstreet lihat doang ga panggil main kandidat capein juang kandidat ujung tau biodata trus panggil aplikasi lowong mau hapus aplikasi lowong jobstreet biar usaha susah nyari kandidat tolong chat hrd aplikasi glints,negatif,negatif
Pengguna Google,2024-06-14 17:35:40,lowong tipu download gays mending nyari orang nyari kerja situs online,positif,negatif
Pengguna Google,2024-06-14 13:28:01,good,positif,positif
Pengguna Google,2024-06-14 11:24:55,bat loker tipu nya,negatif,negatif
Pengguna Google,2024-06-14 09:50:40,lowong gajelas boroboro panggil interview hm,negatif,negatif
Pengguna Google,2024-06-14 01:05:30,coba fitur tanda kerja yg lamar mudah user berulang2 lamar kerja usaha yg gl1nts,positif,positif
Pengguna Google,2024-06-13 23:04:51,loker palsu alamat lokasi ruko ruko,negatif,negatif
Pengguna Google,2024-06-13 20:32:34,login pake google ribet bgt,negatif,negatif
Pengguna Google,2024-06-13 16:06:01,jobstreet tolong usaha anonim daftar data ptperusahaan yg ditolakdikarenakan nya interview bayar masuk ptperusahaandengan jamin bla bla bla bayar gaji tunggu 1 minggu,negatif,negatif
Pengguna Google,2024-06-13 08:45:00,aplikasi busuk,negatif,negatif
Pengguna Google,2024-06-13 08:16:37,5 jobstreet sarana kerja,positif,positif
Pengguna Google,2024-06-13 06:02:54,bug,negatif,negatif
Pengguna Google,2024-06-13 00:02:21,jossssss,positif,positif
Pengguna Google,2024-06-12 16:08:51,loker tipu ujung duit,negatif,negatif
Pengguna Google,2024-06-12 12:59:47,terimakasih jobstreet manfaat ubah karir hidup berkat aplikasi mudah temu usaha sesuai minat 2017 sampe awal jobstreet terimakasih,positif,positif
Pengguna Google,2024-06-12 09:34:36,kemaren bgtt dapet interview bodong first time nyoba cari loker app kek gin eh sekali apply zonk pake app langsung cantumin data kaya cv gitu banget panggil interview palsu emailwa udah buang tenaga dateng lokasi pas nyampe uang ngga kasi bangett jobseeker udah dateng ngeluarin uang iming jamin loker palsu tiati jobseeker juang,negatif,negatif
Pengguna Google,2024-06-11 16:15:52,aplikasi udah ngelamar 100 pt nunggu 6 aja gak panggil aplikasi scam kah,negatif,negatif
Pengguna Google,2024-06-11 14:51:39,,positif,positif
Pengguna Google,2024-06-11 10:58:57,pt wahana lestari investama 20132018 sekretaris kelola upt sp i huaulu sekretaris pemuda negeri besi,positif,positif
Pengguna Google,2024-06-11 10:08:57,versi sadar sekian lamar kirim surat lamar simpan usaha lamar kirim surat lamar nama pt ribet,negatif,negatif
Pengguna Google,2024-06-11 08:41:25,info nya lengkap,positif,positif
Pengguna Google,2024-06-11 07:55:32,good,positif,positif
Pengguna Google,2024-06-11 05:18:39,syarat sulit lamar alami maju aplikasi kes main lamar cari kerja maaf uninstall aplikasi nya kecewa,negatif,negatif
Pengguna Google,2024-06-10 23:58:53,tipu,negatif,negatif
Pengguna Google,2024-06-10 23:01:55,app ga apply udah 3 blom pnggilan app ga memudhkn bukti ngga nihil dampah,negatif,negatif
Pengguna Google,2024-06-10 22:14:22,susah bgt sign in,negatif,negatif
Pengguna Google,2024-06-10 21:22:44,terima kasih jobstreet bantu,positif,positif
Pengguna Google,2024-06-10 19:35:13,aplikasi loker bangkepuluhan kirim lamaran1 usaha nggak yg responhati2 gaes jng data curi,negatif,negatif
Pengguna Google,2024-06-10 11:26:05,visi misi usaha diri tuju 1mengembangkan usaha tiada batas kerja keras bahagian management padu 2pencapaian dukung hasil maksimal laba hasil kerja usaha tampa gantung pinjamankredit bank 3didukung sdm trampil profesional 4motto usaha haram kkn nepotisme korupsi,positif,positif
Pengguna Google,2024-06-10 10:33:03,download jobstreet seekmax seekmax ya,negatif,negatif
Pengguna Google,2024-06-10 01:36:32,,positif,positif
Pengguna Google,2024-06-09 22:44:42,loker hoaxxxxx,negatif,negatif
Pengguna Google,2024-06-09 16:30:42,aplikasi yg buruk jgn download nyesal kali gitu yg gak masuk akal,negatif,negatif
Pengguna Google,2024-06-09 16:27:15,login nyaman baharu eror login nya,negatif,negatif
Pengguna Google,2024-06-09 11:57:01,rekomendasi cari kerja jobstreet tipu nya,negatif,positif
Pengguna Google,2024-06-09 07:09:20,bangun tidur bukabuka jobstreet nyoba ngelamar sono eh kagak dapet,negatif,negatif
Pengguna Google,2024-06-07 21:38:18,dah aplikasi login orang kenal enak nya login fb ku,negatif,negatif
Pengguna Google,2024-06-07 20:33:03,like,positif,positif
Pengguna Google,2024-06-07 19:07:07,moga aplikasi bantu dlm kerja terimakasih,positif,positif
Pengguna Google,2024-06-07 17:26:58,manfaat,positif,positif
Pengguna Google,2024-06-07 14:50:18,lumayan bagus,positif,positif
Pengguna Google,2024-06-07 13:53:39,good,positif,positif
Pengguna Google,2024-06-06 22:27:49,baru,positif,negatif
Pengguna Google,2024-06-06 10:45:03,team leader,positif,positif
Pengguna Google,2024-06-05 18:31:20,suka aplikasi nomer telepon akses tipu tuju cari kerja sulit pakai aplikasi dapat tipu cari uang cari kerja,negatif,negatif
Pengguna Google,2024-06-05 18:09:30,baik aplikasi kerja tempat luar daerah nikmat kerja,positif,positif
Pengguna Google,2024-06-05 10:05:09,banyak loker yg post ulang minggu nya gak yg ubah aja loker nya,negatif,negatif
Pengguna Google,2024-06-05 01:45:01,ok,positif,positif
Pengguna Google,2024-06-04 20:27:44,gara aplikasi wa masuk interview hoax pas cek google nama pt nya ga map nya nunjukin area nama gedung nya,negatif,negatif
Pengguna Google,2024-06-04 19:25:19,aplikasi gak buka ya pending,negatif,negatif
Pengguna Google,2024-06-04 17:28:07,gak filter lowong kerja dasar usia,negatif,negatif
Pengguna Google,2024-06-04 11:13:00,,positif,positif
Pengguna Google,2024-06-04 06:17:20,terimaksih jobstreet cepat informasi lowong kerja hasil yg oleh,positif,positif
Pengguna Google,2024-06-03 23:19:08,bagus,positif,positif
Pengguna Google,2024-06-03 23:16:48,terima kasih jobstreet alhamdulillah usaha yg lamar jobstreet jabat oh ya utk teman2 update profile refresh utk performa ahli mampu alam sesuai dgn performa masing2 jobstreet terima kasih wadah hubung usaha cari kerja moga berkah aamiin,positif,positif
Pengguna Google,2024-06-03 20:55:27,thanks bantu spane time cari kerja joss moga jaya,positif,positif
Pengguna Google,2024-06-03 19:25:20,bantu walauoun pesan lamar kadaluarsa,positif,positif
Pengguna Google,2024-06-03 18:27:35,aplikasi bantu cari kerja dengn penglman yg sesui trimaksh jobstreet,positif,positif
Pengguna Google,2024-06-03 17:35:19,skip loker palsu,negatif,negatif
Pengguna Google,2024-06-03 16:03:58,lokernya tarik percaya,positif,positif
Pengguna Google,2024-06-03 15:27:54,aplikasi tipu ini lowong kerja hoax rugi cari kerja tolong baik terima perushaan bodong aplikasi ga baguss bngt aja usaha bodong tipu sukaa mintain duitt orang lamar nominal nya ckup mohon tindak lanjut usah bodong tipu,negatif,negatif
Pengguna Google,2024-06-03 14:09:53,isi tipu,negatif,negatif
Pengguna Google,2024-06-02 19:00:20,aplikasi cari daerah acakacakkan akurat loket tutup,negatif,negatif
Pengguna Google,2024-06-01 16:10:48,g jlas g atur dcari krjaan terna yg muncul lowongantukang cukur house keeping lain2 g tratur,negatif,negatif
Pengguna Google,2024-06-01 09:36:22,data bes bocor,negatif,negatif
Pengguna Google,2024-06-01 08:53:37,update login via apk via website,negatif,negatif
Pengguna Google,2024-05-31 18:28:24,terima kasih,positif,positif
Pengguna Google,2024-05-31 12:24:04,bantu,positif,positif
Pengguna Google,2024-05-31 10:28:16,jobstreet maaf banget nih ya kasih rating gin tolong min kalo ngasih konfirmasi usaha ngadi ngadi banget bodong and interview ruko usaha bandung aja aplikasi cabngnya jakarta,negatif,negatif
Pengguna Google,2024-05-30 22:04:07,login aplikasi jobstreet nya mohon bantu nya kak,positif,negatif
Pengguna Google,2024-05-30 17:44:08,jobstreet bagus bagus yg format,negatif,positif
Pengguna Google,2024-05-30 14:36:24,apk bagus,positif,positif
Pengguna Google,2024-05-30 13:36:09,kadaluarsa nya lowong kerja,negatif,negatif
Pengguna Google,2024-05-30 12:49:06,upload cvnya bikin emosi gk bs2apus akun gw suu,negatif,negatif
Pengguna Google,2024-05-30 10:21:24,great,positif,positif
Pengguna Google,2024-05-30 00:50:41,cepat akurat,positif,positif
Pengguna Google,2024-05-29 20:23:11,aplikasi error gmna pas search job lokasi kota semarang muncul,negatif,negatif
Pengguna Google,2024-05-29 15:00:06,,positif,positif
Pengguna Google,2024-05-29 13:28:30,bgt bantu mksh ya jobstreet berkat jobstreet cepat kerja posisi yg,positif,positif
Pengguna Google,2024-05-29 10:53:36,operator produksi rawat mesin produksi,positif,positif
Pengguna Google,2024-05-28 20:54:34,pakai aplikasi,positif,negatif
Pengguna Google,2024-05-28 18:11:01,bantu gratis ya lbh depan mudah lg thank u,positif,positif
Pengguna Google,2024-05-28 16:02:45,tipu,negatif,negatif
Pengguna Google,2024-05-28 13:23:54,good job,positif,positif
Pengguna Google,2024-05-28 13:02:56,aplikasi payah susah login ga sprti up date,negatif,negatif
Pengguna Google,2024-05-28 13:00:13,error mulu,negatif,negatif
Pengguna Google,2024-05-28 03:18:24,aplikasi guna loker expired download,negatif,negatif
Pengguna Google,2024-05-27 23:31:29,tolong filter usaha buka lowong udah dapet 3x lowong tipu thanks,negatif,negatif
Pengguna Google,2024-05-27 22:32:45,kerja apk real thank jobstreet,positif,positif
Pengguna Google,2024-05-27 18:37:49,lumayan,negatif,positif
Pengguna Google,2024-05-27 12:50:04,aplikasi nge bug mulu kntl bikin kesel orang cari kerja aja,negatif,negatif
Pengguna Google,2024-05-27 12:02:47,2 coba lamar kerja pakai aplikasi ratus kali apply satu hasil panggil kerja panggil interview satu,negatif,negatif
Pengguna Google,2024-05-27 11:07:45,tipu,negatif,negatif
Pengguna Google,2024-05-27 10:21:19,mantap,positif,positif
Pengguna Google,2024-05-27 01:16:28,kerja garmen 11 th lebihsemoga terima operator cuttingapa,positif,positif
Pengguna Google,2024-05-27 00:51:25,hei developer update login dalam aplikasi jobstreet loading update mohon maaf uninstal kirim problem email tanggap kecewa jobstreet aplikasi yg bagus cari kerja kacau login akun,negatif,negatif
Pengguna Google,2024-05-26 23:01:34,sekian lamar yg kirim panggil masuk,negatif,negatif
Pengguna Google,2024-05-26 15:37:22,lowong share usaha benefit cuman panggil,positif,negatif
Pengguna Google,2024-05-26 11:57:09,dah sekarangbaru dapet kerja gak apk tipu mulu hubungin ya dapet dahhhh,negatif,negatif
Pengguna Google,2024-05-26 11:41:38,udah ratus kali melamartp tembus batas lihat usaha lanjut kadaluarsamasih rejekinya,negatif,negatif
Pengguna Google,2024-05-26 11:22:13,yg tau call senter jobstreet ga tolong ya nomor wa ga aman banget yg nawarin kerja via wa ngatasnamain jobstreet gimana solusi nya aplikasi aman,negatif,negatif
Pengguna Google,2024-05-26 01:02:00,susah cari kerja aplikasi cepet banget dapet kerja 2 gag mudah aneh status lamar usaha ubah status main main aplikasi jobstreetnya yah,negatif,negatif
Pengguna Google,2024-05-25 14:22:10,nya ribet aplikasi nya lamar apploat,positif,negatif
Pengguna Google,2024-05-25 07:53:47,suka ekspress sii bagus jugaa biar ga ngatur ngatur lagi tinggal lamarr,negatif,positif
Pengguna Google,2024-05-24 22:09:56,good,positif,positif
Pengguna Google,2024-05-24 18:45:15,loker tipu sialannn tolong seleksi rekrutmen,negatif,negatif
Pengguna Google,2024-05-24 15:03:49,buka detail loker,negatif,negatif
Pengguna Google,2024-05-24 12:03:22,login nya susah lamar jya susah,negatif,negatif
Pengguna Google,2024-05-24 09:44:00,loker nya hoax 99 nipu kerja udh dimintain duit uang admin nyagk tangung tangung lg 1600 ruko bekas ruko gren gaden ruko pesing blm yg nya iniminta nya maksa,negatif,negatif
Pengguna Google,2024-05-24 07:34:31,min tolong kelola lokernya bnyak loker tipu satin ruko contoh lokernya pt karunia megah sejahtera kasihan gara gara jobstreet suruh interview ruko byar 475000 than dp,negatif,negatif
Pengguna Google,2024-05-23 18:19:51,buseettttt kacau nih app,negatif,negatif
Pengguna Google,2024-05-23 10:12:46,bantu cari kerja ga mutermuter cari kerja ngabisin ongkos,positif,positif
Pengguna Google,2024-05-23 05:21:48,filter daerah nya ga guna,negatif,negatif
Pengguna Google,2024-05-22 23:19:59,lokernya,positif,positif
Pengguna Google,2024-05-22 15:57:31,aplikasi bagus lengkap kerja dr suka tampil yg baharu cepat ngintip lamar aplikasi yg profil usaha lowong kerja yg usaha aplikasi yg baru error koneksi internet bagus semenjak masuk lamar jobstreet telpon wa masuk dr tipu ya,negatif,negatif
Pengguna Google,2024-05-22 15:50:41,good,positif,positif
Pengguna Google,2024-05-22 12:14:49,gk login,negatif,negatif
Pengguna Google,2024-05-22 11:34:02,udh 5 bln applay cv g ad yg dipanggilnih aplikasu bnran bohong,negatif,negatif
Pengguna Google,2024-05-22 10:17:02,filter search job nya tolong baik relevan cari,negatif,positif
Pengguna Google,2024-05-22 08:46:17,bagus aplikasi bantu cari kerja,positif,positif
Pengguna Google,2024-05-22 07:54:17,good,positif,positif
Pengguna Google,2024-05-22 01:08:35,pt sampah isi nya yg isengiseng cari karyawam murah,negatif,negatif
Pengguna Google,2024-05-21 23:09:52,loker bodong panggil kerja palssu,negatif,negatif
Pengguna Google,2024-05-21 17:32:03,bagus lowong kerja,positif,positif
Pengguna Google,2024-05-21 16:10:27,login pake email yg,negatif,negatif
Pengguna Google,2024-05-21 12:15:27,aplikasi gajelasdalam baik mulu,negatif,negatif
Pengguna Google,2024-05-21 10:09:30,bantu thanks jobstreet,positif,positif
Pengguna Google,2024-05-21 07:47:25,lamar jobstreet lamar linkedin wkwkwk susah bgt dpt panggil kerja drisini status progressnya smpe apk rekomended cari kerja,negatif,negatif
Pengguna Google,2024-05-20 12:57:25,kalo gak tutup kada luarsa,negatif,negatif
Pengguna Google,2024-05-20 11:49:07,kasi bintang 5 yg kreatifitas aplikasi mas donludsemoga hasil kerja aplikasi,positif,positif
Pengguna Google,2024-05-20 10:45:38,leader qcchip qcleader qc inline,positif,positif
Pengguna Google,2024-05-20 09:53:52,udah 2 ngirim lamar 100 apply gak yg nyangkut satu,negatif,negatif
Pengguna Google,2024-05-19 21:01:22,instal ya tulis aplikasi instal gana ya min,negatif,negatif
Pengguna Google,2024-05-19 13:07:42,mantap,positif,positif
Pengguna Google,2024-05-19 11:08:49,cari kerja hormat aplikasi sedia lowong kerja temu lowong kerja penipuanbermasalah lapor aplikasi lamar panggil patah semangat lamar peluang kalo rezeki ya tukar sekian katakata ulas kedok tausiyah,positif,positif
Pengguna Google,2024-05-19 09:36:10,aplikasi bagus error proses nang tolong cepat maintenance nya blm buka aplikasi baik,positif,positif
Pengguna Google,2024-05-19 00:20:44,ga banget appnya login ga bisa2 mulu euy mending buka pake web dah sorry gw delete app ga,negatif,negatif
Pengguna Google,2024-05-18 17:59:30,nice,positif,positif
Pengguna Google,2024-05-18 14:00:21,alam pt dewasutratex pt ramaputratexpt warna indah samajaya pt ramatex pt djatatex ptheksatex indah pt budi agung sentosa kerja dyeing finishing,positif,positif
Pengguna Google,2024-05-18 12:27:10,smga bantu,positif,positif
Pengguna Google,2024-05-18 06:22:25,aplikasi loker tipu,negatif,negatif
Pengguna Google,2024-05-17 19:54:12,ko gbisa instal ya pdhal udh download,positif,negatif
Pengguna Google,2024-05-17 17:22:23,aplikasi bagus simple mudah cari kerja kali lulus kuliah th 2013 aplikasi linkedn,positif,positif
Pengguna Google,2024-05-17 15:04:58,suka jobstreet versi gamblang cv lihat notif lanjut pemberitahuan notif lihat urus lanjut moga ubah thanks,negatif,negatif
Pengguna Google,2024-05-17 12:04:23,apa apk ga guna spam email doang,negatif,negatif
Pengguna Google,2024-05-17 10:24:44,loker sampah isi jelasyg tipu gila gak tu,negatif,negatif
Pengguna Google,2024-05-17 05:47:53,good panggil wawancara,positif,positif
Pengguna Google,2024-05-16 22:23:24,banyak iklan update 5 parah,negatif,negatif
Pengguna Google,2024-05-16 18:16:42,manfaat jobseeker,positif,positif
Pengguna Google,2024-05-16 17:16:21,udh ngirim 15 usaha ko blm yg nyantol 1 piye iki,positif,positif
Pengguna Google,2024-05-16 16:53:44,moga dukung raih sukses amin yarobbi,positif,positif
Pengguna Google,2024-05-16 11:34:29,saran aja nih admin jobstreet usaha daftar departemen tenaga kerja depnaker mohon keluar aplikasi cenderung hubung lamar wa telpon langsung datang usaha ruko nama pt nya tempel pintu kaca nya,negatif,negatif
Pengguna Google,2024-05-16 09:55:53,goodds,positif,positif
Pengguna Google,2024-05-16 05:47:06,loker palsu cantum an anonim rugi cari kerja mohon baik evaluasi yg dtampilkan ciri ciri rekrut yg milik ktp miniaml ijazah sma usia max 45 seringkali dihub via whatsapp lamar cv yg cantum terimakasih,positif,positif
Pengguna Google,2024-05-15 19:01:09,apk sampah banyak loker nipu,negatif,negatif
Pengguna Google,2024-05-15 18:55:05,oke,positif,positif
Pengguna Google,2024-05-15 13:31:45,download apk sihbanyak banget loker penipuannyacari aja kek apk sebelahhati hati loker penipuannyasad banget korbannyagak jelek apk alamin sendirisemoga gk korban,negatif,negatif
