content,text_tokens_stemmed,Label,Label NB,Label NB Average
Hewannya kurang banyak. Tiketnya mahal,hewan tiket mahal,positif,positif,positif
"Cuma mau kasih masukan aja. Buat yg jaga stand snack. Jgn judes2 memang belinya cuma ciki 2biji. Tp mbok ya dilihat susah ribet bawanya sy bawa bayi, cuma disodorin aja, giliran minta kantong plastik sok2an nnya sm temennya ada kantong gak? ",kasih masuk aja yg jaga stand snack jgn judes2 beli cik 2biji tp mbok ya susah ribet bawa sy bawa bayi disodorin aja gilir kantong plastik sok2an nnya sm temennya kantong gak,positif,positif,positif
"Sekarang makin bagus, tempat parkir luas, area kebun binatang juga luas,, ada foodcourt nya juga,, mungkin jenis2 binatangnya bisa ditambahin lagi ya biar makin bagus,, ?? ",bagus parkir luas area kebun binatang luas foodcourt nya jenis2 binatang ditambahin ya biar bagus,positif,positif,positif
"Bgus pantai nya bersih, bisa maen pasir d bibir pantai nya dan bisa nyebur jg. Untuk tiket masuk lupa wkwk trs ntar dpt vc yg bisa d tuker d stand food d dlm nya lumayan hehe ",bgus pantai nya bersih maen pasir d bibir pantai nya nyebur jg tiket masuk lupa wkwk trs ntar dpt vc yg d tuker d stand food d dlm nya lumayan hehe,positif,positif,positif
Suka banget sama semuanya.,suka banget,positif,positif,positif
"Harga terjangkau dan hiburan mantap, Ada lumba2, atraksi aneka hewan, burung dll, pantai ya bagus dpt vocer makan jg, mantap lah pokonya",harga jangkau hibur mantap lumba2 atraksi aneka hewan burung dll pantai ya bagus dpt vocer makan jg mantap poko,positif,positif,positif
Seru..,seru,positif,positif,positif
"Tempat yg bagus untuk bawa anak-anak ke sini.
Ada pertunjukn kumba-lumba, ada pertunjukan hewan-hewan yg lain juga.
Pantainya bersih, kalau mau main air di laut juga bisa banget.
cuma untuk stand makanannya kalau weekend antri bgt ?? ",yg bagus bawa anakanak siniada pertunjukn kumbalumba tunjuk hewanhewan yg jugapantainya bersih main air laut bangetcuma stand makan weekend antri bgt,positif,positif,positif
Seru ramai edukatif,seru ramai edukatif,positif,positif,positif
"maaf..saya dari semarang..sedikit kecewa krn kita datang jam 09.30 blm buka. krn lumba2 jam 11 mulainya.akhirnya kita dipantai dulu.
jam 11 kurang kita menuju lumba2 katane sdh full. ",maafsaya semarangsedikit kecewa krn jam 0930 blm buka krn lumba2 jam 11 mulainyaakhirnya pantai dulujam 11 lumba2 katane sdh full,negatif,positif,positif
"tempat bagus,,
ada acara hiburannya...
1. menonton lumba2 ",bagusada acara hiburannya1 tonton lumba2,positif,positif,positif
Makin bagus ya tertata rapih dikit2.. untuk parkiran mungkin sediakan atap ya.. panas banget...,bagus ya tata rapih dikit2 parkir sedia atap ya panas banget,positif,positif,positif
Kebun binatang yang bagus di Batang.....,kebun binatang bagus batang,positif,positif,positif
Masih proses pengembangan. Kayanya nanti akan bagus sekali.,proses kembang kaya bagus,positif,positif,positif
"Tempatnya luas, jenis binatangnya banyak. Bisa liat pertunjukan lumba-lumba yang sangat menarik dan udah include di tiket masuk jadi ga perlu bayar lagi (kecuali foto bareng lumba-lumba). Ada beberapa pertunjukan lain sesuai jadwal. Bisa ",tempat luas jenis binatang liat tunjuk lumbalumba tarik udah include tiket masuk ga bayar kecuali foto bareng lumbalumba tunjuk sesuai jadwal,positif,positif,positif
Asik,asik,positif,positif,positif
Bagus banget,bagus banget,positif,positif,positif
tempat nya bagus. tapi makanan dan minumannya mahal . es teh gelas 18oz 20rb. rasanya biasa masih mending teh poci harga 4rb,nya bagus makan minum mahal es teh gelas 18oz 20rb mending teh poci harga 4rb,negatif,positif,positif
"Tempat bagus dan asri untuk sekitaran pantai...
Untuk yg di zoo becek krna mgkn HBS diguyur hujan kemarin ya....
Untuk makanan kalau buat saya mahal ya...dg seporsi bakso seharga 28rb. ",bagus asri sekitar pantaiuntuk yg zoo becek krna mgkn hbs guyur hujan kemarin yauntuk makan mahal yadg porsi bakso harga 28rb,positif,positif,positif
Bagus,bagus,positif,positif,positif
"Ke area pantai saja, banyak tempat duduk-duduk di tempat teduh tapi sangat tidak ramah anak, orang merokok di mana-mana, area bilas kebanyakan tanpa penutup sama sekali jadi orang-orang bisa lihat para anak yang sedang bilas. Semoga semakin banyak tempat bilas tertutupnya",area pantai dudukduduk teduh ramah anak orang rokok manamana area bilas banyak tutup orangorang lihat anak bilas moga bilas tutup,negatif,positif,positif
"Mobil parkir emblem logo mobil di congkel maling.....kejadian hari senin 25 des 2023...
Hati² gaesss....sepele tp bikin gedegggg",mobil parkir emblem logo mobil congkel malingkejadian senin 25 des 2023hati gaessssepele tp bikin gedegggg,negatif,positif,positif
Bisa dicoba sendiri.,coba,negatif,positif,positif
"Tempat keren buat liburan anak anak.. Terutama atraksi lumba lumba, mandi pantai.. Saran lebih pada tempat wudhu, penunjuk arah exit d tempat parkir, tempat ganti. Jempol",keren libur anak anak atraksi lumba lumba mandi pantai saran wudhu tunjuk arah exit d parkir ganti jempol,positif,positif,positif
"Yang spesial di sini pertunjukan lumba lumba sekitar jam 10 - 11 siang. Harga tiketnya 50.000 weekday, 60.000 weekend.. ",spesial tunjuk lumba lumba jam 10 11 siang harga tiket 50000 weekday 60000 weekend,positif,positif,positif
"Tiket masuk kok 70 ribu
Mahal bangettt..... ??? ",tiket masuk 70 ribumahal bangettt,positif,positif,positif
"Pantainya banyak pohon cemara, ada live musik",pantai pohon cemara live musik,positif,positif,positif
"Makin kesini makin bagus saja...
Per 24 Des 23 seperti masih ada sedikit penataan...kedepannya yakin makin topcerrrr... ",kesini bagus sajaper 24 des 23 penataankedepannya topcerrrr,positif,positif,positif
Sudah bagus. Cocok buat wisata keluarga. Mudahan tambah rame lagi.,bagus cocok wisata keluarga mudah rame,positif,positif,positif
"Mantab,lebih tertib dan bersih terakhir kesini 8th lalu sudah semakin baik....sukses buat taman safari batang (jateng)",mantablebih tertib bersih kesini 8th baiksukses taman safari batang jateng,positif,positif,positif
"Seru sekali datang ke Safari Beach Jateng, Edukasi anak anak tentang satwa, dan pantai yang bersih .",seru safari beach jateng edukasi anak anak satwa pantai bersih,positif,positif,positif
"Cocok untuk wisata keluarga, bisa nongkrong2 menikmati pemandangan pantai juga, cuma untuk makanan kurang memuaskan, menu terbatas, mahal juga..",cocok wisata keluarga nongkrong2 nikmat pandang pantai makan muas menu batas mahal,positif,positif,positif
"Tempat nyaman pemandang pantai indah, mohon lebih banyak binatang nya. ?? ",nyaman pandang pantai indah mohon binatang nya,positif,positif,positif
Rekomended,rekomended,positif,positif,positif
Murah meriah satwa sehat kurang flora,murah riah satwa sehat flora,positif,positif,positif
Mending ketempat lain,mending tempat,negatif,positif,positif
"Pantai nya bersih, tempat nya enak buat anak2 bermain",pantai nya bersih nya enak anak2 main,positif,positif,positif
"Seru, paket komplit liburan bareng keluarga. Friendly kids. Pantainya bersih",seru paket komplit libur bareng keluarga friendly kids pantai bersih,positif,positif,positif
Masih tahap prmbangunan belum 100% tertata,tahap prmbangunan 100 tata,positif,positif,positif
Anak anak suka dan excited melihat hewan hewan .,anak anak suka excited hewan hewan,positif,positif,positif
Worthed banget.. Apalagi tiap Sabtu malam ada Safari Prime..  Seru banget nonton Firedance dan atraksi lumba lumba.. ?????? ,worthed banget sabtu malam safari prime seru banget nonton firedance atraksi lumba lumba,positif,positif,positif
"Kesana pas hari kerja gak terlalu ramai, tapi kebarengan sama anak2 TK yg pada outing class. Tiket masuk weekday 50k dan dapat voucher makan 10k (sudah termasuk lihat pertunjukan lumba2). ",kesana pas kerja gak ramai bareng anak2 tk yg outing class tiket masuk weekday 50k voucher makan 10k lihat tunjuk lumba2,positif,positif,positif
Seneng banget pokoknya wisata paling komplit...bisa lihat banyak binatang...liat pertunjukan lumba2...bisa renang di pantai...mantapppp?????????????? ,neng banget pokok wisata komplitbisa lihat binatangliat tunjuk lumba2bisa renang pantaimantapppp,positif,positif,positif
Tempat yang bagus dan nyaman untuk edukasi anak-anak.,bagus nyaman edukasi anakanak,positif,positif,positif
tempatnya nyaman  bersuh dsn kita  bisa intefasi langsung kerenab,tempat nyaman suh dsn intefasi langsung kerenab,positif,positif,positif
"Seru buat anak2, tempat adem asik. Tiket masuk relatif terjangkau krn sudah include nonton show lomba2, burung pemangsa dan pertunjukan seru lainnya",seru anak2 adem asik tiket masuk relatif jangkau krn include nonton show lomba2 burung mangsa tunjuk seru,positif,positif,positif
Pantainya indah tempatnya bernuansa Cafe tepi pantai hanya saja banyak nyamuk sehingga harus bawa obat nyamuk,pantai indah tempat nuansa cafe tepi pantai nyamuk bawa obat nyamuk,positif,positif,positif
"Edukasi tentang hewan, cocok buat anak-anak",edukasi hewan cocok anakanak,positif,positif,positif
Tempat-tempat rekreasi nya bagus. Cuman harus ada penataan tempat lagi yang bagus.,tempattempat rekreasi nya bagus cuman tata bagus,positif,positif,positif
Keren sekali!,keren,positif,positif,positif
Bagus.. Cm pembangunan belum sls pas ksna,bagus cm bangun sls pas ksna,positif,positif,positif
"Cukup menghibur, terima kasih",hibur terima kasih,positif,positif,positif
Tempatnya bagus,tempat bagus,positif,positif,positif
Bagus ada pertunjukan lumba2 dama gajah,bagus tunjuk lumba2 dama gajah,positif,positif,positif
"Banyak nyamuk,makanan mahal,kandang hewanya kurang bersih",nyamukmakanan mahalkandang hewanya bersih,negatif,positif,positif
"cozy banget buat santai dan main pasir anak2 nyaman banget, tempatnya bersih, sejuk adem, cuma jalan gerbang masuknya udah bocel2 sampe rangka betonnya keliatan please betulin soalnya membahayakan dan gak estetik banget",cozy banget santai main pasir anak2 nyaman banget tempat bersih sejuk adem jalan gerbang masuk udah bocel2 sampe rangka beton liat please betulin bahaya gak estetik banget,positif,positif,positif
"Kalau kami yang 2x kesana dari Semarang gak menyesal ya ke tempat wisata ini. Dengan tiket 60k worth it sih.
Dari petugas2nya ramah, tempat parkir luas, binatang2nya cukup banyak kok, ",2x kesana semarang gak sesal ya wisata tiket 60k worth it sihdari petugas2nya ramah parkir luas binatang2nya,positif,positif,positif
"Wisata edukasi satwa terlengkap di Kabupaten Batang, sangat rekomended istimewa",wisata edukasi satwa lengkap kabupaten batang rekomended istimewa,positif,positif,positif
"Potensi wisata edukasi yang baik... Masih dalam perbaikan, semoga makin sukses",potensi wisata edukasi baik moga sukses,positif,positif,positif
Bagus cuman masih banyak ada proses pembaruan yang belum selesai bangunannya,bagus cuman proses baru selesai bangun,positif,positif,positif
"Pantai nya biru banget air nya dan bersih cocok untuk menghilangkan penat,pertunjukan satwa juga ada semua gratis untuk menonton nya good recomended banget pokoknya ?? ",pantai nya biru banget air nya bersih cocok hilang penatpertunjukan satwa gratis tonton nya good recomended banget pokok,positif,positif,positif
Blm pernah,blm,positif,positif,positif
"Tempat nyaman parkiran luas, tiket masuk, sudah termasuk fasilitas di dalam
Namun harga makanan yg lumayan air mineral juga harga lumayan",nyaman parkir luas tiket masuk fasilitas dalamnamun harga makan yg lumayan air mineral harga lumayan,positif,positif,positif
Booking dulu .. pelayanan terjamin top,booking layan jamin top,positif,positif,positif
"Perpaduan wisata pantai, dan mini zoo...meskipun jumlah hewannya belum terlalu banyak. Ada arena pertunjukan lumba-lumba.  Cocok untuk wisata keluarga bersama anak-anak.",padu wisata pantai mini zoomeskipun hewan arena tunjuk lumbalumba cocok wisata keluarga anakanak,positif,positif,positif
Tempat yang sangat bagus untuk pelarian singkat!,bagus lari singkat,positif,positif,positif
Lokasi yg sejuk.. dipinggir pantai... Angin semilir... Membangkitkan gairah untuk mengunjungi lagi... Satwanya mohon bisa dikompliti lagi yaaaa...,lokasi yg sejuk pinggir pantai angin milir bangkit gairah unjung satwa mohon dikompliti yaaaa,positif,positif,positif
"Ombak gak begitu besar,makanan ready dan ramah dikantong,jangan lupa bawa ganti ?? ",ombak gak besarmakanan ready ramah dikantongjangan lupa bawa ganti,positif,positif,positif
"Asik tempatnya.. Yg cari susana dipinggir pantai enak dan nyaman bisa kesini. Kid friendly juga..
Menu makanan beragam, nyaman. Pilihan tepat buat keluarga",asik tempat yg cari susana pinggir pantai enak nyaman kesini kid friendly jugamenu makan agam nyaman pilih keluarga,positif,positif,positif
Cukup bagus,bagus,positif,positif,positif
Baik,,positif,positif,positif
"Seru banget seharian main disini, datang jam 10 pagi langsung ke zoo dan nonton pertunjukan hewan sampe siang, siang makan di resto pantai, untuk resto harganya terlalu overprice dgn rasa yg biasa.. sore puas main di pantai, ada ayunan, ",seru banget hari main jam 10 pagi langsung zoo nonton tunjuk hewan sampe siang siang makan resto pantai resto harga overprice dgn yg sore puas main pantai ayun,positif,positif,positif
Tempat bagus . Karna tempat wisata jadi apa2 muahaaaal ?? ,bagus karna wisata apa2 muahaaaal,positif,positif,positif
Penyembuhan tipis2,sembuh tipis2,positif,positif,positif
"Ada foodcourt dipinggir pantai, pantainya bagus, bersih dan terawat. Kesini mau nonton lumba-lumba bersama anak.",foodcourt pinggir pantai pantai bagus bersih awat kesini nonton lumbalumba anak,positif,positif,positif
Makanan mahal gratis voucer kaya gk guna,makan mahal gratis voucer kaya gk,negatif,positif,positif
Pantainya bersih...banyak pepohonan rindang jadi tidak terlalu panas.Ada minizoo dan bisa naik gajah,pantai bersihbanyak pohon rindang panasada minizoo gajah,positif,positif,positif
"Tempatnya bagus, pemandangannya bagus",tempat bagus pandang bagus,positif,positif,positif
"Pertama masuk tempatnya nyaman dan bagus...pantainya bersih...walaupun siang2 tp disana tdk terasa panas krna bnyk pepohonan. Hnya saja binatang sedikit dan kandangnya seperti kurang terawat.apalagi bagian monyet,kuda nil,buaya.",masuk tempat nyaman baguspantainya bersihwalaupun siang2 tp sana tdk panas krna bnyk pohon hnya binatang kandang terawatapalagi monyetkuda nilbuaya,positif,positif,positif
Sayangnya masih ada bbrp bangunan yg sedang dlm persiapan utk smacam resto,sayang bbrp bangun yg dlm siap utk smacam resto,positif,positif,positif
dangat memuaskan,dangat muas,positif,positif,positif
Bagus tempatnya..tiket terjangkau.. pantainya landai..enak bwt anak2 bermain.. cmn bingung kehabisan uang..cari ATM gak ada.. harusnya tempat wisata sekelas jawa tengah ini wajib ada ATMnya..,bagus tempatnyatiket jangkau pantai landaienak bwt anak2 main cmn bingung habis uangcari atm gak wisata kelas jawa wajib atmnya,positif,positif,positif
Overall bagus.. Cmn masukan bwt pengelola.. Tolong donk difasilitasi ATM center..  Biar pengunjung bisa ambil uang sepuasnya.. ?????? ,overall bagus cmn masuk bwt kelola tolong donk fasilitas atm center biar unjung ambil uang puas,positif,positif,positif
"Untuk kelas mini zoo, cukup worth it lah yaa..
Kedepannya bisa dibenahi akses menuju dolphin centre dan mini zoonya.. Dari parkiran cukup jauh utk ke mini zoo (bagi yg bawa lansia) dan jalanannya masih rusak (tanah biasa), yg klo hujan pasti super becek ???? ",kelas mini zoo worth it yaakedepannya benah akses dolphin centre mini zoonya parkir utk mini zoo yg bawa lansia jalan rusak tanah yg klo hujan super becek,positif,positif,positif
"Tempatnya adem fasilitas toilet bersih,bnyk tmpt duduk sambil nyemil,harga makanan minuman  sesuai tempat wisata ,klo pantainya dah pasti panas donk..?? ",tempat adem fasilitas toilet bersihbnyk tmpt duduk nyemilharga makan minum sesuai wisata klo pantai dah panas donk,positif,positif,positif
