content,score
"Kekurangannya ga bisa filter progress lamaran kerja. Jadi harus dicari per lamaran untuk melihat sudah ada progress atau belum. Saran saya dibuatkan filter untuk per progress (sudah dilihat, tidak dilanjutkan/lanjut nya)",5
Sangat membantu,5
Bagusan apl yg lama cuy,4
"Developer yang terhormat, Sejak di update dan uninstal aplikasi. Kemudian setelah instal kembali, saya tidak bisa login ke akun jobstreet, padahal jaringan internet saya stabil. Tapi kenapa loading terus ketika mau login. Tolong bantu saya login...",4
Perfect,5
Kenapa selalu stuck di registrasi ya? Setiap masukin email sama pw ngestuck disitu ga bisa masuk ke apknya :(,1
"Saya suka dengan aplikasi.. lowongan kerja juga banyak, tapi kenapa pas buat beberapa lamaran malah yg WA saya malah penipu dan pinjol.. kanapa nomer telepon kita bisa tersebar y..",3
Mantap,5
"Yg kasih rating bagus bintang 5 itu hoak. Dgn kenyataan nya sy. Sudah senang "" di panggilan tes/interview tidak sesuai alamat PT nyatanya alamat kantornya ruko. Orang susah payah jauh jauh nekat sakin senang di panggil. Ujung"" UUD.",1
Memberikan info lowongan kerja yang sangat baik dengan adanya feedback sampai tahapan interview dan bisa diterima kerja.,5
"Hati hati untuk pengguna aplikasi ini jgn di unduh. Tidak benar. Hoak. Alamat dan tujuan tidak sesuai . Banyak oknum"" yg tidak benar. Orang niat kerja uang duluan . Mending bener mah . Jgn lah mengunduh apk ini",1
"Aplikaisnya bagus, mudah juga cara penggunaanya tapi sudah banyak banget yang saya lamar satu pun belum pernah ada panggilan, semoga segra dapet panggilan kerja",4
Di aiwa Toyota pull gadung2thn Di auto 20001thn pengalaman kami,3
"Pembaharuan APK malah tidak ada keterangan apapun tentang perusahaan yg dilamar,seharuanya lebih di tingkatkan contoh lamaran di proses lebih lanjut atau tidak,sehingga si pelamar tidak terlalu berharap.",4
Rekom banget,5
"Keamanankurang nomer pribadi tersebar kemana""",1
"Titip doa admin, supaya saya Mendapatkan pekerjaan yg luar biasa & Gaji di atas rata""..Amin🙏🙏",5
Nice,5
Aplikasi yang sangat bermanfaat membantu memudahkan mencari pekerjaan,5
"Saya lebih suka jobstreet versi sebelumnya, dimana bila kita masukin lamaran di suatu perusahaan, dan si rekruter tertarik dgn profil kita, lalu tertera keterangan jika profil sudah dilihat ke x1, x2 dst. Itu tanda kita bisa saja akan di hubungi oleh si rekruter. Atau si rektuter tidak cocok dgn profil kita. Daripada yg versi sekarang cuman keterangan sudah dilihat aja, ga ada keterangan di lihat xxx. Nah ini kekurangan versi sekrang menurut saya. Mungkin versi berikut fitur ini dimasukin lagi",4
"Tampilan bagian profil perusahaan sekarang lebih jelek ketimbang dahulu, karena gak langsung menampilkan banyak perusahaan (khususnya perusahaan ternama). Ini menyulitkan para fresh graduate untuk cari pekerjaan yang masih satu linier di perusahaan ternama yang lokernya kadang gak menyebutkan itu adalah ""marketing"" atau ""operasional"" di kata kunci.",3
Lumayan,5
Membantu mencari kerja,5
Waktu nya kerja,5
"Aplikasi tidak jelas...! Bagusan Aplikasi JOB GLIENT. Banyak lamaran Kerja yang Rekomended banget, tapi setiap kali kita mengirim Lamaran kerja, tidak satu pun yang mendapat Respon. Saya sudah mengirim puluhan Lamaran Kerja, tapi tidak ada respon sama sekali..😡",1
Kebanyakan loker ga jelas.,2
"App sudah bagus, tinggal di perbaiki lagi untuk pencarian dikota/kab tertentu. Saran kl loker yg sudah closed/tutup tolong konfirmasi ke perusahaan untuk segera ditake out.",5
Sangat membantu dan info yang diberikan terpercaya,5
"Aplikasi pencari kerja yang cukup oke lah, cuma kurang informatif, menu filter yang kurang oke, dan tampilan yang cukup jelek",3
Ini informasi loker nya valid ga si min? Serius nanya,4
Aplikasi pencari pekerjaan sangat bagus Pernah dpt kerja dr aplikasi ini,5
Memudahkan mencari dan melamar pekerjaan,5
"Sebaiknya admin lebih menyaring lagi lowongan kerja disini. Ada beberapa perusahaan ghoib yang nama PT nya tidak ada sama sekali di google maps. ketika saya coba iseng klik melamar, ternyata benar saja loker tersebut tipu-tipu. Untung saya tidak datang. Semoga pelamar yang lain tetap hati-hati dan teliti.",3
Pengalaman ternak ayam telor,1
Thank you,5
Cobak dulu klau dapat kerja langsung tak kasih bintang 5,3
Butuh kesabaran klo masuk,4
Bagusss apk nya..saya mendapatkan pekerjaan di apk ini,5
Sangat membantu untuk mencari loker di jobstteet,5
Melamar kerja nya ribet.,1
"Saya baru saja bergabung, mudah caranya untuk mendaftar. Mudah²an cara mendapatkan pekerjaannya juga mudah.",5
Dulu aplikasi di HP bisa melihat jadwal interview atau wawancara. kalo skrg mah udah gabisa. tolong adakan lagi fitur seperti itu,4
"Mungkin jika pada menu profile ditambah tautan untuk sosial media dengan otomatisasi logo seperti github, LinkedIn & stack overflow akan lebih menarik, dikarenakan kolom informasi terlalu pendek untuk mengisi seluruh informasi tersebut.",4
Ada udah pernah dipanggil kerja lewat Aplikasi ini???,1
Ok,5
Baru tau data bisa bocor dan di jadikan modus buat pemula😂. Hati² sih awal di kasih lama² malah jadi modus kripto,1
bagus untuk membantu mencari pekerjaan namun sudah 5 bulan melamar hasilnya kok lamaran di tutup terus 🤣🤣🤣,5
Jobstreet tempat yang tepat untuk profesional mencari lowongan kerja..,5
Mantap,5
"Halo min, kenapa ya sekelas aplikasi JOBSTREET ini padahal iklan udah dimana2, masih aja ada pencurian database atau penyebar lowongan palsu? Padahal saya ga pernah melamar diperusahaan tertentu, tapi ada saja orang yang menghubungi saya dengan alasan dari database, padahal saya inget sekali ga melamar pekerjaan tertentu, tolong lah ditingkatkan lagi keamanannya, masalahnya ga sekali doang, udah beberapa kali dan bukan saya doang",3
Saya mau melamar pekerjaan tdk tolak di aplikasi Jobstreet.,1
Banyak penipu,1
Semoga aja dapet kerja di apk ini 🤲,5
"Apknya bagus, tapi setelah di update banyak yang tidak sesuai dengan filter. Semoga bisa kembali ke setelan lama dengan inovasi yang lebih baik",3
👍🏻👍🏻👍🏻👍🏻,5
"Gimana ceritanyaa sih, gw baru download masa gada lowongan!? YANG BENER AJE",1
"Sangat baik, sangat membantu dalam mendapatkan pekerjaan",5
Sangat bagus,2
"Apk membantu mempermudah untuk menemukan pekerjaan, sangat rekomendasi",5
Siapa tau dpt kerjaan yg sesuai,5
sekarang klo apply malah otomatis ke link gak jelas,1
Makin ribet!,2
Semoga terus kredible dan lowongan benar2 lowonga bukan hoax atau penipuan,5
HRD & GA Supervisor,5
"MASIH BAGUS SEBELUM DI UPDATE. KEKURANGAN SETELAH DI UPDATE: 1. UI APLIKASI BAIK DI PC (LAPTOP) ATAU DI HP JELEK. TIDAK ADA RANGE SALARY LG, TERUS HARUS LAMPIRKAN SURAT LAMARAN, SEDANGKAN DULU CUKUP CV SAJA. 2. PROSES LAMARAN DILIHAT PERUSAHAAN / TIDAK LOLOS TIDAK MENARIK. 3. SAAT CARI LOWONGAN KERJA TIDAK TERLIHAT RANGE GAJI. JADI KITA TIDAK TAHU APA ITU SESUAI GAJI YG KITA HARAPKAN ATAU TIDAK. APLIKASI SEKARANG KURANG TRANSPARAN LEBIH KE PRIVASI SEMUA GITU !!!!!",1
Saya suka sekali,5
Bagus cuma saya ini sdh 69thn.apa bisa?,5
Good jobs,5
Good,5
Beri fitur filter untuk pekerjaan sesuai jurusan juga dong. Karena pencarian saat ini tidak memberi rekomendasi loker yang spesifik berdasarkan pendidikan.,3
Mantap,5
"Banyak info loker ga jelas, dapet panggilan interview padahal ga pernah lamar di perusahaan tersebut pas di cek nama perusahaannya di maps dan google ga nemu",2
"Saya ada tahu beberapa lowongan yang terindikasi penipuan dengan ciri² yang saya tahu dari internet dan 1 loker yang terindikasi penipuan saya pernah datang intrvw dan dimintai uang, untung saya tolak. Sayang sekali yg dtg lebih dari 20 org wktu saya lihat. Tolonglah dibenahi dan ditindak. Loker yg 1 itu sdh saya laporkan. Tks.",3
Sangat membantu walaupun belum dapat kerja.,5
Tambahin fitur share link atau upload portofolio & upload dokumen sertifikat.,3
Applikasi tidak bermutu. Aplikasi bapuk,1
yang mau apply kyenya yang sudah punya pengalaman kerja di perusahaan..😥,1
aplikasi ini sangat membantu,4
"Sebenarnya bagus. Tapi terkadang Keyword pencarian tidak sesuai. Dan usahakan yang memberikan lowongan itu sungguh tempat kerja, bukan penipuan.",3
"Sudah beda ga kaya dulu, data nya sering bocor dpt panggilan ga jelas padahal ga pernah ngelamar🥲",3
Setiap apply kirim lamaran selalu bug aneh bin ajaib,3
"Aplikasi job seeker yang sangat telat update loker. Saya dapet notifikasi email loker baru. Setelah di cek, ternyata lokernya sudah 10hari yang lalu, 3 hari, 14 hari dan selalu sudah berhari-hari. Padahal saya selalu cek info loker setiap hari Gimana saya bisa dapat pekerjaan melalui aplikasi ini. Sangat tidak berguna notifikasi update loker nya.",1
"Gk pernah dapat kerja dari sini, tapi update mulu + lemot aplikasi nya",1
Ok,5
Mantaf kerens utk info loker berqualitas,5
"Saya kecewa dengan apk jobstreet sekarang tidak terpercaya seperti yang dulu. Contohnya saya apply untuk part time di bioskop cgv poins, tapi Saya malah di WA entah dari pihak mana menjadi tiktok affiliate yang pekerjaannya online ngelike in postingan orang (tidak sesuai balasannya dengan job yang saya apply). Itu hanya satu contoh, pokoknya setiap saya apply, nanti ada WA mirip2 seperti itu terus. Sangat tidak berguna balasannya.",1
Saya pengguna sejak tahun 2015. Info loker banyak.aplikasi sangat membantu sekali.tapi masih ada info loker yang tidak ada nama perusahaan atau di rahasiakan ini bisa menjadi indikasi negatif.,5
Banyak banget spam link dari aplikasi lain saat klik melamar... Ini aplikasi cari kerja atau aplikasi iklan untuk aplikasi lain? Dan kebanyakan lowongan di apk lain itu hoax. Gak ada perubahan.......,1
Sangat membantu.,4
Banyak notifikasinya anjirr,1
Baru coba langsung kasih bintang 5,5
"Terimakasih jobstreet,disini saya menemukan pekerjaan yg terbaik👍👍",5
"Jg prnah pakai apk ini lgi saya prnah mngalami kjadian pnipuan prtama kali sy ngrantau bnyk pabrik/PT, stelah ke pnggil interview didaerah jaktim, sy pakai grab kata abang grabny ini di google gk ada PT yg mau mngadakn interview dalam pikiran sy udh ga enak brhentilah di pom bensin tnya"" bnr di sini ga ada PT stelah itu jalan aj tuh ssuai titik lokasi, habis turun dri grab tiba"" ad sorg laki"" yg nyuruh masuk lakukn interview ky mksa banget, mulai interview ditnya"" eh minta duit,fiks pnipuan",1
Lowongan kerja tipu2 semua...ala negara konoha,1
Good,5
Tutup saja lah aplikasi ini. Percuma sudah melamar gak ada. 1 pun. Yang terpangil trus. Ngebung pemberitahuan nya 1 hari sesudah ada email masuk. Baru muncul. Perusahaan kan kira kita yang gak mau bales. Padahal pihak jobstreet nya yang. Ngebung,1
Salah satu portal informasi pencari pekerjaan yang baik. Info nya selalu up date dan mudah utk di lamar sesuai dan fungsi pekerjaan nya serta. Info feedback nya juga baik adanya,5
"Dari 100 lamaran prosentase dibaca hanya 5 persen, selebihnya tidak ada update ditolak atau apapun sampai loker expired. Tambah fitur sembunyikan atau hapus loker jika loker tersebut sudah dibaca dan tidak sesuai jadi ga muncul terus saat pencarian.",1
Mempermudah mendapatkan informasi lowongan pekerjaan. Terima kasih,5
Banyak loker penipuan,1
alah lokernya basi smuaa kadaluarsa smua ditutup smuaa,1
"berkat aplikasi ini. bisa dapat kerja dimana mana. yang paling tidak suka. masih perusahaan yang tidak jelas dengan iming iming kerja, tapi perusahaan tidak benar. masih bisa masuk diaplikasi ini. mohon untuk di sortir perusahaan yang tidak benar. terima kasih admin.",5
"Blm prnh dpt kerja dari sini. Perusahaan cuma liat CV aja, bahkan ada yg ga diliat sama sekali",1
Jobstreet makin profesional memperbaiki program.,5
Kenapa ya Para penipu Loker Bisa Lolos masuk ke apk ini,2
10 tahun lebih menggunakan jobstreet tidak satupun pernah ada panggilan. PHP tingkat tinggi....,1
Bagus,5
"Sudah sedikit bagusan, tapi tiba² ada pembaharuan baru. Eh.. Bukannya tambah bagus malah tambah ancur. Lokernya gk bisa ter update. Hingga loker² lama muncul semua.",2
Good,5
"Sangat membantu untuk orang yg kurang informasih lowongan kerja, lebih lengkap lagi buat job street untuk daerah lokernya trmksh",4
"Ngirim lamaran di sini udah puluhan satu pun ga ada yg nyangkut..beda sama aplikasi kitalulus,ngirim lamaran langsung ada respon dari HRD,udh berapa kali panggilan interview..udh jelek skarnag jobstreet,ga kaya dulu...mungkin udah males2an ngurus situsnya",1
"Aplikasi lawak,,kebanyakan loker penipuan",1
dear jobstreet kedepannya lebih di filter lagi masa skrg lowker nya banyak loker hoax penipuan sih kasian buat yg fresh graduate!! Kalo ga tau bahaya,1
"Kemaren saya ada panggilan interview dijalan gunung sehari patokan pon bensin sheell atas menamakan PT. Multi guna logistik pas saya datang di suruh isi absen no HP sama tulis ibu kandang saya di suruh tunggu sebentar, gak lama saya, dipanggil ke lantai 2 di dalam kantor udah ada 4 orang yg lagi duduk saya langsung masuk diinterview gak disangka ternyata saya di suruh bayar sebesar 750 ribu maaf blm kerja udah disuruh bayar apakah ini yg dinamakan penipuan",1
"Sama aja kayak yang lain, mau coba untuk luar negeri katanya ada loker luar negeri",3
Makin ngaco aja nih aplikasi di tambah banyak lolos penipuan dengan modus lowongan kerja,1
Kenapa tidak bisa login ke seek,2
"Aku sangat kecewa sekali dg aplikasi ini tidak ada satupun undangan interview yang nyangkut , sekali dapat hanya undangan interview yang di lacak ternyata ruko ruko alias loker bodong ,di bandingkan dengan aplikasi atma lebih baik daripada joobstreet",1
Aplikasi ampas makin baru mlh gprnh ada panggilan lagi bagusan versi lawas slalu ada panggilan ini yg slh aplikasinya apa lokernya,1
Ok,5
Very good,5
"lowongan yang di iklan gak jelas gimana sih cuma ber iklan saja gak lama hilang lagi , setelah itu muncul lagi iklan yang sama , kalau memang butuh kandidat jangan seperti itu konsisten lah 🤦",1
1. 1996 - 2002 bekerja di lapangan golf di Johor Bahru Malaysia sebagai supervisor irrigasi 2. 2003 - 2004 bekerja di lapangan golf Arraya malang 3. 2004 - 2008 bekerja di bali beach golf course. Sebagai supervisor 4. 2008 - 2023 bekerja di kaleang golf sumbawa sebagai penanggung jawab semua kegiatan yang ada di lapangan. Golf operasional dan course maintenance,5
"Trimakasih, 🙏",5
Saya mau nanya apa benar harus meferivikasi membayar 50.000 baru bisa menghubungi saya melaui imael atau WA apakah benar itu balas terimakasi,5
Mantap membantu bwngt yang membutuhkan pekerjaan..,5
Project coordinator Pulp & paper project,4
"Gak bisa login selalu di alihkan ke chrome, padahal udah benar user dan passwordnya dan gak support juga di android versi 10. Mohon di update kembali agar bisa berjalan di android versi 10",1
Lumayan,5
"Aplikasi tidak bisa filter lokasi tempat kerja. Contoh cari kerja di Cibinong, yang muncul malah lokasi yang lain. Aneh",2
aplikasinya bagus,5
Good,5
sangat membantu untuk cari kerja sesuai keinginan,5
Bagus,5
Sangat membantu untuk mencari pekerjaan sesuai dgn pengalaman,5
Mantul,5
"Sebenarnya udh pas, cuma waktu isi email ada huruf yg terlewat, nah masalahnya gabisa diubah sampe sekarang. Tolong dong solusinya",4
Aplikasi cari kerja yang sangat bisa diandalkan... Thanks jobstreet,5
Banyak penipuan ati²,1
"Selama saya menggunakan aplikasi ini, saya tidak pernah mendapatkan pekerjaan satu pun, padahal saya sudah melamar 100 lebih lamaran keberbagai perusaaan, tp hasilnya selalu nol",1
Mantap,5
Update terbaru kolom pencarian malah terjadi error,5
Aplikasi penipuan lowongan pekerjaan tidak akurat,1
Sangat membantu buat para pencari kerja,5
top saya beberapa kali dpt pekerjaan dari sini,5
bagus baget aplikasi nya rekomendasi bgt.. bnyk info loker kerja.. tp aneh nya saya sudah hampir 2 thn mengirim lamaran di jobstreet tidak ada satu pun panggilan kerja . apa lagi diterima kerja. mohon maaf. yg salah saya apa yg iklanin loker kerja.apa aplikasinya .cuma ada pemberitahuan di lihat aja atauberakhir atau gk tutup.. semoga aplikasi ini lebih baik lagi ke depan nya amin,5
Terbaik,5
"Bagian mengunggahan File berformat .pdf .doc .docx bagian itu yang sering gagal. Ukuran maksimal 4mb sedangkan ukuran file yang akan di unggah dibawah 4mb (1,9mb). Gimana caranya Apakah ada cara lain? Sudah ku ubah dalam bentuk apapun segalanya sudah saya utak - Atik tetap gagal pengunggahan file. Pastinya bukan cuma saya yang mengalami hall ini karena bagian itu yang jadi masalahnya. Gagal unggah file.. padahal semuanya sudah OK.",3
"Data diri diperjual belikan oleh pihak jobstreet🤦🏻‍♂️ banyak banget spam telepon, wa, email. Mau scam dan spam.🤦🏻‍♂️ Hati2 sama pihak jobstret penjual.data pribadi anda, kok bisa bocor ke keluar apliaksi🤦🏻‍♂️",1
Keyword yg di cari apa tapi lowongan yang tidak sesuai dengan keyword ikut keluar JD mempersulit kita mencari pekerjaan yg relevan.,3
Najis aplikasi gk gunaa,1
"Data saya kok bocor ya, banyak sekali nomor nomor yang tidak di kenal menghubungi saya. Katanya dari data base jobstreet. Terima kasih",2
Andalanku untuk mencari kerja Semoga bisa dapet kerja lagi yang sesui dengan keahlian saya,5
"Hilangkan fitur ""pengiklan anonim"" karna sangat beresiko penipuan lowongan kerja, karna kita tidak tau dari perusahaan apa, semoga di baca ya ulasan ku ini",1
Good,5
Good job,5
banyak scammer lowongan kerja djancok,5
"Kebanyakan bacelor digriiiii , S1,2,3 😩 lulusan SMK SEDERAJAT makin berat Setiap lowongan dilamar selalu dapat email lowongan udah tutup, kadaluarsa. Sebenarnya ini beneran menawarkan lowongan kerja atau hanya mengejar trafik web saja?",1
Emang data pendaftar bisa bocor ya min. Kenapa ada penipu yang menghubungi saya. Dan minta minta transfer uang.,1
"Masih banyak penipuan lowongan kerja tolong banned yang begitu karena saya korbannya,agar tidak menyusahkan orang lain juga, aplikasi ini memang bagus banyak lowongan kerja,tapi tolong banned yang nipu buka lowongan kerja yang memakai administrasi",3
