userName,at,content,text_tokens_stemmed,Label,Label NB,Label SVM
Pengguna Google,2024-12-04 13:07:02,good,good,positif,positif,positif
Pengguna Google,2024-12-04 13:05:48,"Makin kesini tambah bikin rugi jualan di tokped,...potongan segede gaban naik""trus,iklan payah gak ad manfaat sm sekali zonk...gk ad yg beli.",kesini bikin rugi jual tokpedpotongan gede gaban naiktrusiklan payah gak ad manfaat sm zonkgk ad yg beli,negatif,negatif,negatif
Pengguna Google,2024-12-04 12:45:19,Juosss,juosss,positif,positif,positif
Pengguna Google,2024-12-04 10:57:44,Ok mumuaskan.🥰🫰 👍🏻,ok mumuaskan,positif,positif,positif
Pengguna Google,2024-12-04 09:01:04,Tes ??,tes,positif,positif,positif
Pengguna Google,2024-12-04 05:32:24,Sangat bagus,bagus,positif,positif,positif
Pengguna Google,2024-12-04 05:21:44,Membantu penjualan,bantu jual,positif,positif,positif
Pengguna Google,2024-12-04 04:39:14,Puas banget,puas banget,positif,positif,positif
Pengguna Google,2024-12-04 02:52:07,Ok banget,ok banget,positif,positif,positif
Pengguna Google,2024-12-04 00:43:13,Mewah,mewah,positif,positif,positif
Pengguna Google,2024-12-04 00:30:16,The best,the best,positif,positif,positif
Pengguna Google,2024-12-03 22:49:30,Puas,puas,negatif,positif,positif
Pengguna Google,2024-12-03 20:43:32,Ok,ok,positif,positif,positif
Pengguna Google,2024-12-03 20:14:51,Tokped keren ...,tokped keren,positif,positif,positif
Pengguna Google,2024-12-03 20:00:44,"Di-update malah jadi GA BISA EDIT PRODUK, Rusak rusak ini aplikasi",diupdate ga edit produk rusak rusak aplikasi,negatif,negatif,negatif
Pengguna Google,2024-12-03 19:01:15,"Aplikasi paling sampah, toko saya sudah 3x di moderasi. Selalu harus buat toko yang baru. Kalo moderasi ya silahkan blokir produk nya, kenapa harus selalu toko nya yg di moderasi. Kami bukan jualan narkoba. Selalu toko kami yang kena moderasi. Toko2 lain masih berkeliaran di aplikasi yang tidak sesuai kategori produk. Tidak pernah mereka di moderasi. Yang adil dong, kalo moderasi ya blokir semua toko vape /rokok elektrik Tokopedia yang tidak sesuai kategori. Sampah",aplikasi sampah toko 3x moderasi toko kalo moderasi ya silah blokir produk nya toko nya yg moderasi jual narkoba toko kena moderasi toko2 liar aplikasi sesuai kategori produk moderasi adil kalo moderasi ya blokir toko vape rokok elektrik tokopedia sesuai kategori sampah,negatif,negatif,negatif
Pengguna Google,2024-12-03 18:00:37,tolong kebijakan otomatis kurir rekomendasi ditinjau lagi,tolong bijak otomatis kurir rekomendasi tinjau,positif,negatif,positif
Pengguna Google,2024-12-03 17:54:59,Bingung bedain mana pesanan yg sudah di print mana yg belum karena status langsung siap kirim alhasil byk yg kelewat.,bingung bedain pesan yg print yg status langsung kirim alhasil byk yg lewat,negatif,negatif,negatif
Pengguna Google,2024-12-03 17:50:24,Sangat puas,puas,positif,positif,positif
Pengguna Google,2024-12-03 17:32:34,"POTONGAN ADMIN BESAR, KALO ADA KOMPLAIN PELANGGAN MAIN SETUJUIN AJA, ADMINYA BODOH DALAM AMBIL KEPUTUSAN, KESALAHAN PEMBELI PENJUAL YG NANGGUNG,",potong admin kalo komplain langgan main setujuin aja adminya bodoh ambil putus salah beli jual yg nanggung,negatif,negatif,negatif
Pengguna Google,2024-12-03 16:55:35,Tidak ada hujan tidak ada angin ketika pesanan banyak malah di tangguhkan . Lu ngambil untung banyakk woyy per packing 3rb kurang apa kamii sama luu,hujan angin pesan tangguh lu ngambil untung banyakk woyy packing 3rb kami luu,negatif,negatif,negatif
Pengguna Google,2024-12-03 16:36:42,semoga amanah jualan di toped,moga amanah jual toped,positif,positif,positif
Pengguna Google,2024-12-03 15:41:36,Ok,ok,positif,positif,positif
Pengguna Google,2024-12-03 14:37:52,Ok,ok,positif,positif,positif
Pengguna Google,2024-12-03 14:05:39,Mantap pokonya,mantap poko,positif,positif,positif
Pengguna Google,2024-12-03 13:42:41,Gara-gara kurir rekomendasi jadi bintang 1,garagara kurir rekomendasi bintang 1,negatif,negatif,negatif
Pengguna Google,2024-12-03 11:28:15,Bagus,bagus,positif,positif,positif
Pengguna Google,2024-12-03 10:59:50,Lebih mudah dan lengkap memudahkan umkm untuk memasarkan produk di marketplace dengan jangkauan target pasar yg lebih luas,mudah lengkap mudah umkm pasar produk marketplace jangkau target pasar yg luas,positif,positif,positif
Pengguna Google,2024-12-03 10:58:38,ok,ok,positif,positif,positif
Pengguna Google,2024-12-03 08:49:12,Keren,keren,positif,positif,positif
Pengguna Google,2024-12-03 08:33:03,Mantab,mantab,positif,positif,positif
Pengguna Google,2024-12-03 05:31:44,membantu dalam promosi produk,bantu promosi produk,positif,positif,positif
Pengguna Google,2024-12-03 03:20:46,Keren,keren,positif,positif,positif
Pengguna Google,2024-12-03 01:21:17,Puas,puas,positif,positif,positif
Pengguna Google,2024-12-03 00:19:45,Semoga ini jadi langkah baru,moga langkah,positif,positif,positif
Pengguna Google,2024-12-02 23:48:21,"sekarang memproses pesanan batqs waktu hanya 1 hari , sangat merugikan penjual. Apalagi waktu kiriman pas ekspedisi overload dan belum di update. Sungguh merugikan",proses pesan batqs 1 rugi jual kirim pas ekspedisi overload update sungguh rugi,negatif,negatif,negatif
Pengguna Google,2024-12-02 23:17:52,mantap ni bisa jualan hp bekas tapi sayang produk aku belum pernah laku dj sini,mantap ni jual hp bekas sayang produk laku dj,positif,positif,positif
Pengguna Google,2024-12-02 22:50:11,Nice,nice,positif,positif,positif
Pengguna Google,2024-12-02 22:28:57,Coba berjualan,coba jual,positif,positif,positif
Pengguna Google,2024-12-02 21:13:23,Semoga gacor,moga gacor,positif,positif,positif
Pengguna Google,2024-12-02 20:22:34,Mantaps,mantaps,positif,positif,positif
Pengguna Google,2024-12-02 19:39:40,Kereen coy,kereen coy,positif,positif,positif
Pengguna Google,2024-12-02 18:36:23,"Ga jelas, baru coba2 tes buka toko eh malah di bekukan tanpa alasan yg jelas, parah ini aplikasi pantesan makin kalah sama toko oranye....",ga coba2 tes buka toko eh beku alas yg parah aplikasi pantesan kalah toko oranye,negatif,negatif,negatif
Pengguna Google,2024-12-02 17:02:19,Terima kasih,terima kasih,positif,positif,positif
Pengguna Google,2024-12-02 13:28:45,Ok,ok,positif,positif,positif
Pengguna Google,2024-12-02 13:18:02,Mantap,mantap,positif,positif,positif
Pengguna Google,2024-12-02 13:15:42,ok,ok,positif,positif,positif
Pengguna Google,2024-12-02 12:38:50,Masa percobaan,coba,positif,positif,positif
Pengguna Google,2024-12-02 12:34:32,Sangat membantu,bantu,positif,positif,positif
Pengguna Google,2024-12-02 12:29:47,Tolong naikin toko dan produk kami ya kak supaya laris jualannya buat biaya hidup keluarga saya terimakasih kak terimakasih Tokopedia,tolong naikin toko produk ya kak laris jual biaya hidup keluarga terimakasih kak terimakasih tokopedia,positif,positif,positif
Pengguna Google,2024-12-02 11:53:06,cool,cool,positif,positif,positif
Pengguna Google,2024-12-02 11:35:22,Sanggat banyak pelajaran untuk kita berkarir,sanggat ajar berkarir,positif,positif,positif
Pengguna Google,2024-12-02 11:12:59,"Baru dapat pembeli 1, padahal udah iklan juga",beli 1 udah iklan,positif,positif,positif
Pengguna Google,2024-12-02 11:06:17,mantap,mantap,positif,positif,positif
Pengguna Google,2024-12-02 11:05:14,"Mohon di perbaiki waktu upload gambar, masa gambar media tidak tersedia terus",mohon baik upload gambar gambar media sedia,positif,positif,positif
Pengguna Google,2024-12-02 09:44:39,mudah dipahami...makasih tokopedia,mudah dipahamimakasih tokopedia,positif,positif,positif
Pengguna Google,2024-12-02 09:05:47,Ok,ok,positif,positif,positif
Pengguna Google,2024-12-02 07:54:41,Alhamdulilla bisa berniaga dengan sangat mudah tanpa harus sewa lahan yg mahal dan sulit dicari terimakasij tokopedia,alhamdulilla niaga mudah sewa lahan yg mahal sulit cari terimakasij tokopedia,positif,positif,positif
Pengguna Google,2024-12-02 07:50:58,Oke bagus,oke bagus,positif,positif,positif
Pengguna Google,2024-12-02 06:43:56,Senang berjualan di sini membantu klurg,senang jual bantu klurg,positif,positif,positif
Pengguna Google,2024-12-02 02:41:04,ok,ok,positif,positif,positif
Pengguna Google,2024-12-01 22:58:42,Dikira semua barang yg dijual tinggal bungkus kirim. Pikirin barang yang harus dicetak dulu sesuai pesanan buyer. Pesanan masuk otomatis siap dikirim. Jadi gak ada gunanya po 2 hari. Pikirin juga tanggal merah ekspedisi ada yg libur. Masa gak bisa kalkulasi jumat ada pesanan minggu deadline kirim.. Mikirr.... Udah biaya layanan mahal sekarang malah lebih nguntungin buyer doang..,barang yg jual tinggal bungkus kirim pikirin barang cetak sesuai pesan buyer pesan masuk otomatis kirim gak guna po 2 pikirin tanggal merah ekspedisi yg libur gak kalkulasi jumat pesan minggu deadline kirim mikirr udah biaya layan mahal nguntungin buyer doang,negatif,negatif,negatif
Pengguna Google,2024-12-01 22:28:13,Mantap,mantap,positif,positif,positif
Pengguna Google,2024-12-01 21:31:28,Pajaknya terlalu tinggi Tolong diperhatikan,pajak tolong perhati,positif,positif,positif
Pengguna Google,2024-12-01 20:58:09,Lama meningkatnya,tingkat,positif,positif,positif
Pengguna Google,2024-12-01 20:41:11,Muantap sangat membantu,muantap bantu,positif,positif,positif
Pengguna Google,2024-12-01 19:22:43,"Sangat merugikan seller, customer seenak jidat retur barang, pilihan di komplain keterangannya ga jelas",rugi seller customer enak jidat retur barang pilih komplain terang ga,negatif,negatif,negatif
Pengguna Google,2024-12-01 18:29:52,Alhamdulillah,alhamdulillah,positif,positif,positif
Pengguna Google,2024-12-01 18:16:30,Cukup mudah di pergunakan Pencairan langsung masuk.,mudah guna cair langsung masuk,positif,positif,positif
Pengguna Google,2024-12-01 17:26:13,Ok,ok,positif,positif,positif
Pengguna Google,2024-12-01 16:01:07,Bagus sekali,bagus,positif,positif,positif
Pengguna Google,2024-12-01 11:33:51,Puuuuaaaaassss,puuuuaaaaassss,positif,positif,positif
Pengguna Google,2024-12-01 10:59:33,Oke,oke,positif,positif,positif
Pengguna Google,2024-12-01 10:07:51,membantu,bantu,positif,positif,positif
Pengguna Google,2024-12-01 10:05:54,"Upload gambar produk susah, terlalu kecil maksimal ukuran foto nya. Harus crop jadi ribet",upload gambar produk susah maksimal ukur foto nya crop ribet,negatif,negatif,negatif
Pengguna Google,2024-12-01 09:32:19,membuka peluang bisnis,buka peluang bisnis,positif,positif,positif
Pengguna Google,2024-12-01 07:37:36,"Sangkin mau cepat"" profit di GOTO ya sampai fitur simpel aja ga bisa dipakai, ""hapus chat dengan"" 🫢",sangkin cepat profit goto ya fitur simpel aja ga pakai hapus chat,negatif,positif,negatif
Pengguna Google,2024-12-01 07:36:22,Parah Tokopedia dari segi pengiriman lama. Proses hasil penjualan di tahan lama. Sulit buat modal lagi,parah tokopedia segi kirim proses hasil jual tahan sulit modal,negatif,negatif,negatif
Pengguna Google,2024-12-01 06:52:23,Dari dulu saya memang sudah sangat suka Tokopedia,suka tokopedia,positif,positif,positif
Pengguna Google,2024-12-01 04:50:41,Mantap.,mantap,positif,positif,positif
Pengguna Google,2024-12-01 02:22:54,Bisnis yg mudah,bisnis yg mudah,positif,positif,positif
Pengguna Google,2024-12-01 02:06:02,"Semoga bnyak pembeli di toped,trmksh",moga bnyak beli topedtrmksh,positif,positif,positif
Pengguna Google,2024-11-30 21:39:45,Sangat puas,puas,positif,positif,positif
Pengguna Google,2024-11-30 20:19:17,Sangat puas,puas,positif,positif,positif
Pengguna Google,2024-11-30 20:14:15,Ok,ok,positif,positif,positif
Pengguna Google,2024-11-30 20:10:19,good apps,good apps,positif,positif,positif
Pengguna Google,2024-11-30 19:55:19,Wow,wow,positif,positif,positif
Pengguna Google,2024-11-30 17:59:59,Sangat bagus,bagus,positif,positif,positif
Pengguna Google,2024-11-30 17:26:57,Ok mudah,ok mudah,positif,positif,positif
Pengguna Google,2024-11-30 14:33:40,Semoga dagangan saya laku ya,moga dagang laku ya,positif,positif,positif
Pengguna Google,2024-11-30 14:09:17,"Pencairan dana Sangat sulit Dan modal saya yang pemula itu2nya dan membuat perputaran uang saya terhambat, Saya kira makin k sini makin membaik taunya melainkan sebaliknya, Untuk pemula modal tipis seperti saya saya saran kan pikir dulu,, Kepada Tokopedia mohon ke bijakanya bagi kamirakyat kecil",cair dana sulit modal mula itu2nya putar uang hambat k baik tau mula modal tipis saran pikir tokopedia mohon bijakanya kamirakyat,negatif,positif,negatif
Pengguna Google,2024-11-30 13:33:45,Sistem dan pelayanannya sempurna,sistem layan sempurna,positif,positif,positif
Pengguna Google,2024-11-30 12:41:24,Aplikasi bagus cocok buat jualan Poko y keren bgt,aplikasi bagus cocok jual poko y keren bgt,positif,positif,positif
Pengguna Google,2024-11-30 12:39:14,Okayy,okayy,positif,positif,positif
Pengguna Google,2024-11-30 12:10:50,Ketar ketir iklan stop tayang Yuk tambah topads yang banyak,ketar tir iklan stop tayang yuk topads,negatif,positif,negatif
Pengguna Google,2024-11-30 11:56:26,Sangat puas dengan aplikasi ini,puas aplikasi,positif,positif,positif
Pengguna Google,2024-11-30 11:29:35,sangat membantu,bantu,positif,positif,positif
Pengguna Google,2024-11-30 11:16:41,Bagus rekomendasi,bagus rekomendasi,positif,positif,positif
Pengguna Google,2024-11-30 10:30:09,baik,,positif,positif,positif
Pengguna Google,2024-11-30 10:28:32,Ok,ok,positif,positif,positif
Pengguna Google,2024-11-30 10:08:54,"Terlalu besar potongan nya dengan pelayanan, sistem serta aturan yg buruk sekali untuk seller",potong nya layan sistem atur yg buruk seller,negatif,negatif,negatif
Pengguna Google,2024-11-30 10:02:19,Kepada Tokopedia seller tolong ada akun bobol saya,tokopedia seller tolong akun bobol,positif,positif,positif
Pengguna Google,2024-11-30 09:23:46,Sangat puassss dan membantu,puassss bantu,positif,positif,positif
Pengguna Google,2024-11-30 08:38:06,Pasti Keren Banget..,keren banget,positif,positif,positif
Pengguna Google,2024-11-30 06:39:49,bismillah lancarr,bismillah lancarr,positif,positif,positif
Pengguna Google,2024-11-29 22:55:59,Terimakasih Tokopedia terbaik dari pada yang lain terimakasih banyak,terimakasih tokopedia baik terimakasih,positif,positif,positif
Pengguna Google,2024-11-29 22:26:39,Sesuai,sesuai,positif,positif,positif
Pengguna Google,2024-11-29 22:19:25,Cepat dan mudah,cepat mudah,positif,positif,positif
Pengguna Google,2024-11-29 18:32:56,Good,good,positif,positif,positif
Pengguna Google,2024-11-29 17:09:41,Good,good,positif,positif,positif
Pengguna Google,2024-11-29 17:07:02,Kenapa susah dpt limit,susah dpt limit,negatif,positif,negatif
Pengguna Google,2024-11-29 16:39:08,Sementara saya turun kan bintang nya . Karena sangat sulit untuk mengurus return produk /kembali ke toko.. Sangat lah dipersulit. Keberadaan produk kami sudah sangat lama berada di gudang pengiriman. Jika pembeli sudah menolak & jelas. Maka kembali kan segera produk ke kami. Kami kwatir produk rusak di tertumpuk / hilang karena waktu yang lama. MOHON KERJA SAMANYA,turun bintang nya sulit urus return produk toko sulit ada produk gudang kirim beli tolak produk kwatir produk rusak tumpuk hilang mohon kerja sama,negatif,negatif,negatif
Pengguna Google,2024-11-29 16:33:43,Mntaaap dah pokoknya,mntaaap dah pokok,positif,positif,positif
Pengguna Google,2024-11-29 16:17:36,Super simple Super nyaman super kereeeen,super simple super nyaman super kereeeen,positif,positif,positif
Pengguna Google,2024-11-29 16:04:58,Punya customer service manusia ga ya? Chat 30menit ga ada cfs yg nanggepin masalah.,customer service manusia ga ya chat 30menit ga cfs yg nanggepin,negatif,negatif,negatif
Pengguna Google,2024-11-29 14:53:44,Oke tanks,oke tanks,positif,positif,positif
Pengguna Google,2024-11-29 13:47:27,"Lama urus komplainan,bagusan di toko orange aja",urus komplainanbagusan toko orange aja,negatif,negatif,negatif
Pengguna Google,2024-11-29 13:46:19,"biaya layanan power marchant pro terlalu besar,..",biaya layan power marchant pro,positif,positif,positif
Pengguna Google,2024-11-29 12:51:48,Top,top,positif,positif,positif
Pengguna Google,2024-11-29 10:11:55,"Terimakasih untuk aplikasi seller ini, sangat membantu kami dalam jualan. Semoga kami yang baru saja mulai belajar jualan, mendapatkan kelancaran dalam bisnis ini tks",terimakasih aplikasi seller bantu jual moga ajar jual lancar bisnis tks,positif,positif,positif
Pengguna Google,2024-11-29 08:57:41,Oklah mantaaap,oklah mantaaap,positif,positif,positif
Pengguna Google,2024-11-29 08:33:02,"Biaya Power merchant naik teruss..tapi sistem makin ancur!! banyak produk"" yang di ban/ kena pelanggaran..padahal jual produk ORIGINAL..pengiriman juga kacau..orderan sameday / Instant driver yang tidak datang pick up langsung main batalkan pesanan oleh sistem kalian..hubungi tokopedia care jawaban nya kaya robot semua..di tnya nya apa jawab nya ga nyambung dan di ulang""..mending jualan di toko orens!!",biaya power merchant terusstapi sistem ancur produk ban kena pelanggaranpadahal jual produk originalpengiriman kacauorderan sameday instant driver pick up langsung main batal pesan sistem kalianhubungi tokopedia care nya kaya robot semuadi tnya nya nya ga nyambung ulangmending jual toko orens,negatif,negatif,negatif
