score,content,text_clean,text_Stopword,text_tokens,text_tokens_stemmed
5,"Jika Anda ingin mengetahui lebih jauh tentang Batik khususnya Batik Pekalongan dengan keistimewaan Batik Tiga Negeri (kain yang dibuat di tiga daerah berbeda: Lasem untuk warna merah marun, Solo untuk warna coklat kopi dan Pekalongan untuk mendapatkan warna biru nila); warna khas Batik Pekalongan (warna biru nila); dan motif khas Batik Pekalongan (pola jlamprang, menyerupai kain tenun patola ganda yang dibawa oleh saudagar India dahulu kala), Anda patut mengunjungi museum ini.",jika anda ingin mengetahui lebih jauh tentang batik khususnya batik pekalongan dengan keistimewaan batik tiga negeri kain yang dibuat di tiga daerah berbeda lasem untuk warna merah marun solo untuk warna coklat kopi dan pekalongan untuk mendapatkan warna biru nila warna khas batik pekalongan warna biru nila dan motif khas batik pekalongan pola jlamprang menyerupai kain tenun patola ganda yang dibawa oleh saudagar india dahulu kala anda patut mengunjungi museum ini,batik batik pekalongan keistimewaan batik negeri kain daerah berbeda lasem warna merah marun solo warna coklat kopi pekalongan warna biru nila warna khas batik pekalongan warna biru nila motif khas batik pekalongan pola jlamprang menyerupai kain tenun patola ganda dibawa saudagar india patut mengunjungi museum,"['batik', 'batik', 'pekalongan', 'keistimewaan', 'batik', 'negeri', 'kain', 'daerah', 'berbeda', 'lasem', 'warna', 'merah', 'marun', 'solo', 'warna', 'coklat', 'kopi', 'pekalongan', 'warna', 'biru', 'nila', 'warna', 'khas', 'batik', 'pekalongan', 'warna', 'biru', 'nila', 'motif', 'khas', 'batik', 'pekalongan', 'pola', 'jlamprang', 'menyerupai', 'kain', 'tenun', 'patola', 'ganda', 'dibawa', 'saudagar', 'india', 'patut', 'mengunjungi', 'museum']",batik batik kalong istimewa batik negeri kain daerah beda lasem warna merah marun solo warna coklat kopi kalong warna biru nila warna khas batik kalong warna biru nila motif khas batik kalong pola jlamprang rupa kain tenun patola ganda bawa saudagar india patut unjung museum
5,"Pengetahuan saya tentang batik bertambah cukup signifikan. Anda bisa mencoba membuat batik seukuran saputangan dengan kombinasi cap (stempel) dan tulis (gambar tangan), jangan lupa berikan sedikit tips kepada pengrajinnya.",pengetahuan saya tentang batik bertambah cukup signifikan anda bisa mencoba membuat batik seukuran saputangan dengan kombinasi cap stempel dan tulis gambar tangan jangan lupa berikan sedikit tips kepada pengrajinnya,pengetahuan batik bertambah signifikan mencoba batik seukuran saputangan kombinasi cap stempel tulis gambar tangan lupa tips pengrajinnya,"['pengetahuan', 'batik', 'bertambah', 'signifikan', 'mencoba', 'batik', 'seukuran', 'saputangan', 'kombinasi', 'cap', 'stempel', 'tulis', 'gambar', 'tangan', 'lupa', 'tips', 'pengrajinnya']",tahu batik tambah signifikan coba batik ukur saputangan kombinasi cap stempel tulis gambar tangan lupa tips rajin
5,Salah satu tempat bersejarah di Pekalongan. Museum Batik menyimpan ribuan batik nusantara yang dirangkai dengan estetika tinggi dan sangat terjangkau bagi semua kalangan baik dari harga tiket maupun lokasi.,salah satu tempat bersejarah di pekalongan museum batik menyimpan ribuan batik nusantara yang dirangkai dengan estetika tinggi dan sangat terjangkau bagi semua kalangan baik dari harga tiket maupun lokasi,salah bersejarah pekalongan museum batik menyimpan ribuan batik nusantara dirangkai estetika terjangkau kalangan harga tiket lokasi,"['salah', 'bersejarah', 'pekalongan', 'museum', 'batik', 'menyimpan', 'ribuan', 'batik', 'nusantara', 'dirangkai', 'estetika', 'terjangkau', 'kalangan', 'harga', 'tiket', 'lokasi']",salah sejarah kalong museum batik simpan ribu batik nusantara rangkai estetika jangkau kalang harga tiket lokasi
5,"Terletak di Kawasan Kebudayaan Jetayu. Lokasinya bersebelahan dengan masjid. Tempat ini juga dekat dengan Gereja Kristen Indonesia, Klenteng Po Anh Tian, ????Gereja Katholik Santo Petrus, Kantor Pos (gaya lama dan masih berfungsi), GOR Jetayu juga. Disekitarnya terdapat semacam lapangan atau alun-alun untuk jalan-jalan dan berkumpul bersama teman-teman. Beberapa tempat kuliner bisa ditemukan di sekitar seperti tahu gejrot, mie ayam, es buah, dll. Anda bisa mencapai tempat ini menggunakan transportasi online, angkot (tidak yakin berapa jumlahnya), becak, atau ojek konvensional apa pun yang ada di sana.",terletak di kawasan kebudayaan jetayu lokasinya bersebelahan dengan masjid tempat ini juga dekat dengan gereja kristen indonesia klenteng po anh tian gereja katholik santo petrus kantor pos gaya lama dan masih berfungsi gor jetayu juga disekitarnya terdapat semacam lapangan atau alunalun untuk jalanjalan dan berkumpul bersama temanteman beberapa tempat kuliner bisa ditemukan di sekitar seperti tahu gejrot mie ayam es buah dll anda bisa mencapai tempat ini menggunakan transportasi online angkot tidak yakin berapa jumlahnya becak atau ojek konvensional apa pun yang ada di sana,terletak kawasan kebudayaan jetayu lokasinya bersebelahan masjid gereja kristen indonesia klenteng po anh tian gereja katholik santo petrus kantor pos gaya berfungsi gor jetayu disekitarnya lapangan alunalun jalanjalan berkumpul temanteman kuliner ditemukan gejrot mie ayam es buah dll mencapai transportasi online angkot becak ojek konvensional,"['terletak', 'kawasan', 'kebudayaan', 'jetayu', 'lokasinya', 'bersebelahan', 'masjid', 'gereja', 'kristen', 'indonesia', 'klenteng', 'po', 'anh', 'tian', 'gereja', 'katholik', 'santo', 'petrus', 'kantor', 'pos', 'gaya', 'berfungsi', 'gor', 'jetayu', 'disekitarnya', 'lapangan', 'alunalun', 'jalanjalan', 'berkumpul', 'temanteman', 'kuliner', 'ditemukan', 'gejrot', 'mie', 'ayam', 'es', 'buah', 'dll', 'mencapai', 'transportasi', 'online', 'angkot', 'becak', 'ojek', 'konvensional']",letak kawasan budaya jetayu lokasi bahan masjid gereja kristen indonesia klenteng po anh tian gereja katholik santo petrus kantor pos gaya fungsi gor jetayu sekitar lapang alunalun jalanjalan kumpul temanteman kuliner temu gejrot mie ayam es buah dll capai transportasi online angkot becak ojek konvensional
5,Anda dapat mempelajari segala hal tentang motif batik dari berbagai tempat di Indonesia di sini. Memperluas dan memperluas pengetahuan anda tentang batik tradisional indonesia..,anda dapat mempelajari segala hal tentang motif batik dari berbagai tempat di indonesia di sini memperluas dan memperluas pengetahuan anda tentang batik tradisional indonesia,mempelajari motif batik indonesia memperluas memperluas pengetahuan batik tradisional indonesia,"['mempelajari', 'motif', 'batik', 'indonesia', 'memperluas', 'memperluas', 'pengetahuan', 'batik', 'tradisional', 'indonesia']",ajar motif batik indonesia luas luas tahu batik tradisional indonesia
5,Museum yang bagus dengan 3 ruang utama untuk memajang batik. Tersedia panduan dengan beberapa wawasan berguna. Puncaknya adalah aktivitas membatik sendiri.,museum yang bagus dengan 3 ruang utama untuk memajang batik tersedia panduan dengan beberapa wawasan berguna puncaknya adalah aktivitas membatik sendiri,museum bagus 3 ruang utama memajang batik tersedia panduan wawasan berguna puncaknya aktivitas membatik,"['museum', 'bagus', '3', 'ruang', 'utama', 'memajang', 'batik', 'tersedia', 'panduan', 'wawasan', 'berguna', 'puncaknya', 'aktivitas', 'membatik']",museum bagus 3 ruang utama pajang batik sedia pandu wawas guna puncak aktivitas batik
5,Museum yang berpengetahuan luas dan pemandu wisata yang menawan,museum yang berpengetahuan luas dan pemandu wisata yang menawan,museum berpengetahuan luas pemandu wisata menawan,"['museum', 'berpengetahuan', 'luas', 'pemandu', 'wisata', 'menawan']",museum tahu luas pandu wisata tawan
5,Diskusi yang menyenangkan di museum,diskusi yang menyenangkan di museum,diskusi menyenangkan museum,"['diskusi', 'menyenangkan', 'museum']",diskusi senang museum
5,"Tempat yang bagus untuk mendidik tradisi lokal, khususnya BATIK",tempat yang bagus untuk mendidik tradisi lokal khususnya batik,bagus mendidik tradisi lokal batik,"['bagus', 'mendidik', 'tradisi', 'lokal', 'batik']",bagus didik tradisi lokal batik
5,saya mendapat lebih banyak pengetahuan tentang batik,saya mendapat lebih banyak pengetahuan tentang batik,pengetahuan batik,"['pengetahuan', 'batik']",tahu batik
5,Tempat yang bagus untuk dikunjungi dan mengetahui proses membatik.,tempat yang bagus untuk dikunjungi dan mengetahui proses membatik,bagus dikunjungi proses membatik,"['bagus', 'dikunjungi', 'proses', 'membatik']",bagus kunjung proses batik
5,Presentasi batik yang sangat bagus di seluruh dunia dan indonesia. Panduannya bagus dan memungkinkan Anda mencoba mbatik*,presentasi batik yang sangat bagus di seluruh dunia dan indonesia panduannya bagus dan memungkinkan anda mencoba mbatik,presentasi batik bagus dunia indonesia panduannya bagus mencoba mbatik,"['presentasi', 'batik', 'bagus', 'dunia', 'indonesia', 'panduannya', 'bagus', 'mencoba', 'mbatik']",presentasi batik bagus dunia indonesia pandu bagus coba mbatik
5,Salah satu tempat wisata di Pekalongan. Anda bisa melihat berbagai macam batik dari berbagai daerah di Indonesia dan batik khas Pekalongan.,salah satu tempat wisata di pekalongan anda bisa melihat berbagai macam batik dari berbagai daerah di indonesia dan batik khas pekalongan,salah wisata pekalongan batik daerah indonesia batik khas pekalongan,"['salah', 'wisata', 'pekalongan', 'batik', 'daerah', 'indonesia', 'batik', 'khas', 'pekalongan']",salah wisata kalong batik daerah indonesia batik khas kalong
5,Kita bisa mempelajari sejarah batik. Panduan ini sangat baik dan informatif,kita bisa mempelajari sejarah batik panduan ini sangat baik dan informatif,mempelajari sejarah batik panduan informatif,"['mempelajari', 'sejarah', 'batik', 'panduan', 'informatif']",ajar sejarah batik pandu informatif
5,"Ini museum batik yang bagus, perlu banyak hal yang harus dilakukan dalam hal kebersihan dan beberapa informasi hilang ...",ini museum batik yang bagus perlu banyak hal yang harus dilakukan dalam hal kebersihan dan beberapa informasi hilang ,museum batik bagus kebersihan informasi hilang,"['museum', 'batik', 'bagus', 'kebersihan', 'informasi', 'hilang']",museum batik bagus bersih informasi hilang
5,Tempat yang bagus untuk belajar tentang batik. Koleksinya banyak dan panduannya juga lengkap,tempat yang bagus untuk belajar tentang batik koleksinya banyak dan panduannya juga lengkap,bagus belajar batik koleksinya panduannya lengkap,"['bagus', 'belajar', 'batik', 'koleksinya', 'panduannya', 'lengkap']",bagus ajar batik koleksi pandu lengkap
5,Tempat yang sangat bagus dengan banyak batik bersejarah dari seluruh pulau di Indonesia. Kamu harus pergi.,tempat yang sangat bagus dengan banyak batik bersejarah dari seluruh pulau di indonesia kamu harus pergi,bagus batik bersejarah pulau indonesia pergi,"['bagus', 'batik', 'bersejarah', 'pulau', 'indonesia', 'pergi']",bagus batik sejarah pulau indonesia pergi
5,Semua tentang sejarah batik,semua tentang sejarah batik,sejarah batik,"['sejarah', 'batik']",sejarah batik
5,Tempat yang bagus untuk belajar dan menghargai warisan kita sendiri khususnya. tentang batik,tempat yang bagus untuk belajar dan menghargai warisan kita sendiri khususnya tentang batik,bagus belajar menghargai warisan batik,"['bagus', 'belajar', 'menghargai', 'warisan', 'batik']",bagus ajar harga waris batik
5,Estetika sama sekali??,estetika sama sekali,estetika,['estetika'],estetika
5,"tempat yang bagus yang bisa saya pahami tentang batik, sesuatu yang istimewa yang tidak saya dapatkan di tempat lain.",tempat yang bagus yang bisa saya pahami tentang batik sesuatu yang istimewa yang tidak saya dapatkan di tempat lain,bagus pahami batik istimewa dapatkan,"['bagus', 'pahami', 'batik', 'istimewa', 'dapatkan']",bagus paham batik istimewa dapat
5,"Ini pengalaman yang bagus untuk membuat batik sendiri di sini, terima kasih telah melayani kami",ini pengalaman yang bagus untuk membuat batik sendiri di sini terima kasih telah melayani kami,pengalaman bagus batik terima kasih melayani,"['pengalaman', 'bagus', 'batik', 'terima', 'kasih', 'melayani']",alam bagus batik terima kasih layan
5,Museum yang bagus. Kamu juga bisa belajar maje batik,museum yang bagus kamu juga bisa belajar maje batik,museum bagus belajar maje batik,"['museum', 'bagus', 'belajar', 'maje', 'batik']",museum bagus ajar maje batik
5,?????????? ?, ,,[],
5,keren,keren,keren,['keren'],keren
5,Bagus,bagus,bagus,['bagus'],bagus
5,"Bangunan tua yang bagus, informasi bagus tentang batik frim pekalongan dan daerah lainnya",bangunan tua yang bagus informasi bagus tentang batik frim pekalongan dan daerah lainnya,bangunan tua bagus informasi bagus batik frim pekalongan daerah,"['bangunan', 'tua', 'bagus', 'informasi', 'bagus', 'batik', 'frim', 'pekalongan', 'daerah']",bangun tua bagus informasi bagus batik frim kalong daerah
5,Tempat yang bagus untuk mengetahui tentang: sejarah batik kami,tempat yang bagus untuk mengetahui tentang sejarah batik kami,bagus sejarah batik,"['bagus', 'sejarah', 'batik']",bagus sejarah batik
5,Tempat yang bagus jika Anda tertarik dengan kain tradisional yang disebut Batik,tempat yang bagus jika anda tertarik dengan kain tradisional yang disebut batik,bagus tertarik kain tradisional batik,"['bagus', 'tertarik', 'kain', 'tradisional', 'batik']",bagus tarik kain tradisional batik
5,"Berkelas, mengagumkan, klasik, modern..
Tradisional, landmark jalan Pantura Indonesia..",berkelas mengagumkan klasik moderntradisional landmark jalan pantura indonesia,berkelas mengagumkan klasik moderntradisional landmark jalan pantura indonesia,"['berkelas', 'mengagumkan', 'klasik', 'moderntradisional', 'landmark', 'jalan', 'pantura', 'indonesia']",kelas kagum klasik moderntradisional landmark jalan pantura indonesia
5,Tempat yang bagus untuk membeli batik. Banyak toko di dalam tempat itu,tempat yang bagus untuk membeli batik banyak toko di dalam tempat itu,bagus membeli batik toko,"['bagus', 'membeli', 'batik', 'toko']",bagus beli batik toko
5,"Museum ini menceritakan kisah yang luar biasa, panduannya profesional dan bermanfaat",museum ini menceritakan kisah yang luar biasa panduannya profesional dan bermanfaat,museum menceritakan kisah panduannya profesional bermanfaat,"['museum', 'menceritakan', 'kisah', 'panduannya', 'profesional', 'bermanfaat']",museum cerita kisah pandu profesional manfaat
5,Museum Batik...Semua tentang batik...,museum batiksemua tentang batik,museum batiksemua batik,"['museum', 'batiksemua', 'batik']",museum batiksemua batik
5,Penjelasan bagus tentang proses membatik,penjelasan bagus tentang proses membatik,penjelasan bagus proses membatik,"['penjelasan', 'bagus', 'proses', 'membatik']",jelas bagus proses batik
5,"Museum sejarah yang bagus, traveler harus mengunjungi tempat ini",museum sejarah yang bagus traveler harus mengunjungi tempat ini,museum sejarah bagus traveler mengunjungi,"['museum', 'sejarah', 'bagus', 'traveler', 'mengunjungi']",museum sejarah bagus traveler unjung
5,Daerah Jetayu,daerah jetayu,daerah jetayu,"['daerah', 'jetayu']",daerah jetayu
5,Sangat informatif dan menarik,sangat informatif dan menarik,informatif menarik,"['informatif', 'menarik']",informatif tarik
5,"penjaga dan pemandunya profesional, tiket mumer",penjaga dan pemandunya profesional tiket mumer,penjaga pemandunya profesional tiket mumer,"['penjaga', 'pemandunya', 'profesional', 'tiket', 'mumer']",jaga pandu profesional tiket mumer
5,Bagusuuus,bagusuuus,bagusuuus,['bagusuuus'],bagusuuus
5,Seluruh warisan yang patut kita lestarikan,seluruh warisan yang patut kita lestarikan,warisan patut lestarikan,"['warisan', 'patut', 'lestarikan']",waris patut lestari
5,Anda bisa belajar cara membuat Batik Tulis,anda bisa belajar cara membuat batik tulis,belajar batik tulis,"['belajar', 'batik', 'tulis']",ajar batik tulis
5,Saya suka tempat ini,saya suka tempat ini,suka,['suka'],suka
5,"mengelola koleksi kain batik dengan baik...
cobalah sendiri membatik disini...",mengelola koleksi kain batik dengan baikcobalah sendiri membatik disini,mengelola koleksi kain batik baikcobalah membatik,"['mengelola', 'koleksi', 'kain', 'batik', 'baikcobalah', 'membatik']",kelola koleksi kain batik baikcobalah batik
5,Pengungkapan sejarah batik indonesia :)),pengungkapan sejarah batik indonesia ,pengungkapan sejarah batik indonesia,"['pengungkapan', 'sejarah', 'batik', 'indonesia']",ungkap sejarah batik indonesia
5,"Layak untuk dikunjungi, terutama pembuatan batik langsung",layak untuk dikunjungi terutama pembuatan batik langsung,layak dikunjungi pembuatan batik langsung,"['layak', 'dikunjungi', 'pembuatan', 'batik', 'langsung']",layak kunjung buat batik langsung
5,Bagus,bagus,bagus,['bagus'],bagus
5,drivernya ramah dan jelas,drivernya ramah dan jelas,drivernya ramah,"['drivernya', 'ramah']",drivernya ramah
5,Panduannya sangat bagus,panduannya sangat bagus,panduannya bagus,"['panduannya', 'bagus']",pandu bagus
5,Tempat yang asyik untuk mempelajari segala hal tentang batik,tempat yang asyik untuk mempelajari segala hal tentang batik,asyik mempelajari batik,"['asyik', 'mempelajari', 'batik']",asyik ajar batik
5,sangat mendidik.,sangat mendidik,mendidik,['mendidik'],didik
5,Datang ke sini untuk belajar lebih banyak tentang batik,datang ke sini untuk belajar lebih banyak tentang batik,belajar batik,"['belajar', 'batik']",ajar batik
5,Kerrn,kerrn,kerrn,['kerrn'],kerrn
5,Workshop mencoba membatik,workshop mencoba membatik,workshop mencoba membatik,"['workshop', 'mencoba', 'membatik']",workshop coba batik
5,Belajar banyak tentang sejarah batik...,belajar banyak tentang sejarah batik,belajar sejarah batik,"['belajar', 'sejarah', 'batik']",ajar sejarah batik
5,Semua jenis batik sudah jadi,semua jenis batik sudah jadi,jenis batik,"['jenis', 'batik']",jenis batik
