content,text_tokens_stemmed,Label,Label NB
Tempat wisata edukasi masyarakat pekalongan dan sekitarnya mengenai batik pekalongan,wisata edukasi masyarakat kalong batik kalong,positif,positif
Semoga tour guidenya banyaaak,moga tour guidenya banyaaak,positif,positif
Pertama kali posting foto tsb,kali posting foto tsb,positif,positif
Tempat Edukasi dan Sejarah,edukasi sejarah,positif,positif
Batik slah satu harta warisan indonesia. Yuk save batik Indonesia,batik slah harta waris indonesia yuk save batik indonesia,positif,positif
"Tempat bersejarah, ada pemandunya bisa tanya2",sejarah pandu tanya2,positif,positif
Banyak pengetahuan tentang motif batik pada masanya,tahu motif batik masa,positif,positif
Satu satunya Museum batik yg ada diIndonesia.,satu museum batik yg indonesia,positif,positif
Bagus hlo di sini bisa belajar membatik ?? ,bagus hlo ajar batik,positif,positif
Tempat belajar anak utk mengenal batik.,ajar anak utk kenal batik,positif,positif
Belum sempet masuk coz jam 15.00 udh tutup,sempet masuk coz jam 1500 udh tutup,positif,positif
"meskipun kecil, namun jika ingin belajar tentang batik bisa kesini.",ajar batik kesini,positif,positif
Petugasnya ramah. Terawat dan menarik museumnnya,tugas ramah awat tarik museumnnya,positif,positif
Cocok untuk belajar sejarah batik pekalongan,cocok ajar sejarah batik kalong,positif,positif
"Jaga, rawat dan lestarikan budaya dan aset indonesia ini!",jaga rawat lestari budaya aset indonesia,positif,positif
Tiket masuk terjangkau tetapi sepi pengunjung,tiket masuk jangkau sepi unjung,positif,positif
Kita bisa oraktek membatik di museum ini,oraktek batik museum,positif,positif
Belajar banyak tentang batik ditempat ini ?? ,ajar batik tempat,positif,positif
"Tempat adem,bisa blajar praktek batik.",adembisa blajar praktek batik,positif,positif
Melestarikan warisan budaya dunia Batik Indonesia,lestari waris budaya dunia batik indonesia,positif,positif
Cukup memberi edukasi ttg perbatikan,edukasi ttg bati,positif,positif
Perlu dilengkapi lagi koleksi dan penataannya,lengkap koleksi tata,positif,positif
salah satu destinasi wisata di kota pekalongan,salah destinasi wisata kota kalong,positif,positif
TEMPAT PARKIR LUAS+BERSIH NYAMAN ADEM,parkir luasbersih nyaman adem,positif,positif
Sepi karena kurang menarik,sepi tarik,positif,positif
Tempatnya asri. Dan juga bersih,tempat asri bersih,positif,positif
Sejarah batik di jateng,sejarah batik jateng,positif,positif
Tempat belajar tentang batik,ajar batik,positif,positif
Bagus untuk mengenal sejarah,bagus kenal sejarah,positif,positif
Asik mencoba membatik,asik coba batik,positif,positif
Tempatnya bagus,tempat bagus,positif,positif
sangat menarik,tarik,positif,positif
Tempatnya Strategis,tempat strategis,positif,positif
Kurang pemeliharaan nya,pelihara nya,positif,positif
Sejarah batik pekalongan,sejarah batik kalong,positif,positif
Edukatif,edukatif,positif,positif
Tempat yang unik,unik,positif,positif
Edukatif,edukatif,positif,positif
Musium Batik Dunia,musium batik dunia,positif,positif
oke,oke,positif,positif
Apik,apik,positif,positif
Bagus,bagus,positif,positif
Arsip budaya...,arsip budaya,positif,positif
"Anda akan terbantu memahami industri batik khususnya di Pekalongan. Tempat ini juga menampilkan banyak varian batik dalam negeri bahkan luar negeri sehingga Anda bisa menebak apa saja perbedaannya. Di bagian akhir Anda bisa mempelajari cara mengaplikasikan ""malam"" sebagai salah satu dari beberapa langkah pembuatan batik perajin.",bantu paham industri batik kalong tampil varian batik negeri negeri tebak beda ajar aplikasi malam salah langkah buat batik rajin,positif,positif
"Museum yang bagus tapi kecil. Untuk masuk ke dalam, Anda dikenakan biaya masuk sebesar Rp 5.000 dan Anda akan mendapatkan tur berpemandu di dalamnya. Orang-orangnya sangat ramah. Terdapat bengkel kecil di dalamnya di mana Anda dapat membuat berbagai jenis batik secara gratis. Tepat di sebelah museum terdapat masjid terbesar di Pekalongan dan juga titik KM 0 tepat di depan museum. Anda hanya memerlukan waktu sekitar 30 - 45 menit untuk berjalan-jalan. Mereka hanya memiliki 3 kamar untuk Anda masuki.",museum bagus masuk kena biaya masuk rp 5000 tur pandu dalam orangorangnya ramah bengkel dalam jenis batik gratis belah museum masjid besar kalong titik km 0 museum 30 45 menit berjalanjalan milik 3 kamar masuk,positif,positif
"Banyak sekali informasi tentang batik (alat, cara membuat, nama, corak) dan lain-lain.
Anak-anak juga bisa mencoba membuat batik sendiri dengan canting atau cap.",informasi batik alat nama corak lainlainanakanak coba batik canting cap,positif,positif
"Menyenangkan, disajikan dengan indah. Bebas.
Sayang sekali tidak ada penjelasan dalam bahasa Inggris. Staf bersedia memberikan penjelasan kecil jika bahasa Inggris sulit.",senang saji indah bebassayang jelas bahasa inggris staf sedia jelas bahasa inggris sulit,positif,positif
"Tempat yang bagus untuk belajar batik, bukan hanya batik pekalongan. Di sini kita bisa mempelajari sejarah batik dan batik di seluruh negeri. Koleksi batiknya sudah ada sejak bertahun-tahun yang lalu, namun tetap terlihat menakjubkan",bagus ajar batik batik kalong ajar sejarah batik batik negeri koleksi batik bertahuntahun takjub,positif,positif
"Museum membutuhkan perhatian ekstra dan inovatif untuk mempromosikan nilainya.
Bangunan bersejarah yang bagus.
Kita bisa mencoba menggambar batik.",museum butuh perhati ekstra inovatif promosi nilainyabangunan sejarah baguskita coba gambar batik,positif,positif
"Jika Anda tertarik dengan batik adalah tempat yang bagus untuk dikunjungi, pemandu wisatanya sangat berpengetahuan, Anda pasti akan belajar sesuatu",tarik batik bagus kunjung pandu wisata tahu ajar,positif,positif
Bukan museum terbaik tentang batik tapi okelah.,museum baik batik oke,positif,positif
"Memberikan suasana yang nyaman karena museum ini menempati salah satu bangunan tua di kota. Namun, mereka bisa berbuat lebih baik untuk menjaga museum.",suasana nyaman museum tempat salah bangun tua kota buat jaga museum,positif,positif
"Itu adalah perjalanan yang menarik. Saya menyukai batik yang dipamerkan, namun saya mengharapkan penjelasan yang lebih rinci dan kaya tentang batik daerah tersebut. Toko museum bisa menjual lebih banyak jenis batik. Kafetaria juga perlu beberapa perbaikan. Bangunannya tua & indah. Saya yakin ada cara untuk membuatnya lebih menarik bagi pengunjung.",jalan tarik suka batik pamer harap jelas rinci kaya batik daerah toko museum jual jenis batik kafetaria baik bangun tua indah buat tarik unjung,positif,positif
"Biaya masuknya sangat murah. Tempatnya sudah tua dan tidak terawat, tapi ACnya berfungsi dengan baik. Panduan ini sangat membantu dan berpengetahuan. Terdapat bengkel pembuatan batik pada selembar kain kecil.",biaya masuk murah tempat tua awat acnya fungsi pandu bantu tahu bengkel buat batik lembar kain,positif,positif
"Tempat yang bagus untuk belajar tentang batik, khususnya batik pekalongan",bagus ajar batik batik kalong,positif,positif
"Museum wisata khusus di kota ini yang terkenal dengan pembuatan dan penenunan pakaian tradisional Indonesia yang dikenakan pada acara-acara khusus seperti pernikahan, hari raya, dan hari nasional disebut batik.",museum wisata khusus kota kenal buat tenun pakai tradisional indonesia kena acaraacara khusus nikah raya nasional batik,positif,positif
"Saya sangat menyukai batik dan sekarang saya tahu sejarah dan arti dari setiap desain dari daerah setempat dan seluruh Indonesia. Anda bisa membayar 5 ribu rupiah untuk tiket dan pemandunya, dan Anda bisa melihat berbagai desain yang berwarna-warni dan indah. Kini, saya memakai batik dengan lebih bangga dari sebelumnya.",suka batik sejarah arti desain daerah indonesia bayar 5 ribu rupiah tiket pandu desain berwarnawarni indah pakai batik bangga,positif,positif
"Ini adalah tempat yang wajib dikunjungi jika Anda adalah orang yang menyukai batik tradisional Indonesia. Selain menampilkan berbagai koleksi batik dari berbagai daerah di Indonesia, Anda juga akan dipandu oleh para staf yang akan menjelaskan arti dan asal muasal batik tersebut.
Selain itu Anda juga bisa belajar cara membatik yang sederhana dari instruktur. Jika ingin menggunakan alat membatik asli seperti canting, tersedia juga jika ada instruktur di sekitar.",wajib kunjung orang suka batik tradisional indonesia tampil koleksi batik daerah indonesia pandu staf arti muasal batik tersebutselain ajar batik sederhana instruktur alat batik asli canting sedia instruktur,positif,positif
"Parkir di jalan. Museum kecil. Pintu masuk murah. Dapatkan tur berpemandu yang disertakan (membutuhkan waktu sekitar 20 menit). Kemudian Anda bisa membatik (stempel/pensil yang dipanaskan) jika Anda punya waktu.  Secara keseluruhan pengalaman bagus. Jika Anda dekat, patut dikunjungi.",parkir jalan museum pintu masuk murah dapat tur pandu serta butuh 20 menit batik stempelpensil panas alam bagus patut kunjung,positif,positif
Tempat mendidik untuk mengenal salah satu budaya Indonesia.,didik kenal salah budaya indonesia,positif,positif
Tempat yang bagus untuk mengenal batik.,bagus kenal batik,positif,positif
Museum yang bagus.. menyukainya,museum bagus suka,positif,positif
Senang rasanya bisa diperkenalkan dengan sejarah daerah produksi batik terkenal di Indonesia???? Patut disimak bahwa bangunan ini masih bertahan sejak pertama kali batik diproduksi. ,senang kenal sejarah daerah produksi batik kenal indonesia patut simak bangun tahan kali batik produksi,positif,positif
Berpengetahuan luas.. salah satu tanda tanah penting di pekalongan,tahu luas salah tanda tanah kalong,positif,positif
"Mereka punya koleksi bagus, favoritku adalah ""pagi sore""",koleksi bagus favorit pagi sore,positif,positif
Tempat yang bagus untuk belajar Batik,bagus ajar batik,positif,positif
Menambah pengetahuan tentang BATIK Asal Pekalongan.....???????????? ,tambah tahu batik kalong,positif,positif
Kita bisa mencoba untuk #membatik. Bebas,coba batik bebas,positif,positif
Sejarah Batik. Mereka memiliki panduan. Tempat ini dirawat dengan cukup baik. Biarkan 2 jam di sana.,sejarah batik milik pandu rawat biar 2 jam,positif,positif
Tempatnya kecil tapi banyak ilmu yang kami dapatkan tentang batik. Harga tiket murah,tempat ilmu dapat batik harga tiket murah,positif,positif
Harus mengunjungi museum di Pekalongan. Anda bisa mempelajari sejarah tentang Batik Pekalongan secara umum,unjung museum kalong ajar sejarah batik kalong,positif,positif
"Tidak terlalu besar, letaknya di tengah kota",letak kota,positif,positif
"Tempat menarik untuk mempelajari berbagai pola, teknik, dan budaya batik Indonesia...",tarik ajar pola teknik budaya batik indonesia,positif,positif
Pemandu bisa menjelaskan dengan jelas tentang sejarah batik.,pandu sejarah batik,positif,positif
Museum Batik pertama di Indonesia yang wajib Anda datangi.,museum batik indonesia wajib datang,positif,positif
Tempat yang bagus untuk pecinta batik,bagus cinta batik,positif,positif
Museum yang bagus untuk menambah pengetahuan Anda tentang Batik..,museum bagus tambah tahu batik,positif,positif
"bangunan tua yang menawan, dengan beragam koleksi kain batik asli",bangun tua tawan agam koleksi kain batik asli,positif,positif
Perlu pemasaran yang lebih baik.,pasar,positif,positif
Tutup dan tidak tahu apa yang ada di dalamnya..,tutup dalam,positif,positif
Tempat yang bagus...,bagus,positif,positif
Baik untuk anak-anak,anakanak,positif,positif
Itu tempat yang bagus. L,bagus l,positif,positif
?? ,,positif,positif
Wikipedia tentang batik,wikipedia batik,positif,positif
Kisah Batik di Indonesia,kisah batik indonesia,positif,positif
Bagus,bagus,positif,positif
Kereeenn,kereeenn,positif,positif
Atas,,positif,positif
Bagus,bagus,positif,positif
Atas,,positif,positif
???? ,,positif,positif
baik untuk pendidikan,didik,positif,positif
Bagus,bagus,positif,positif
Bagus,bagus,positif,positif
0km,0km,positif,positif
Klasik,klasik,positif,positif
historis,historis,positif,positif
"Bangunannya heritage tapi kemasan dan display kurang menarik. Ada satu display di ruang 2 yang tidak ada batiknya, hanya kotak kosong. Di beberapa pojokan seperti di ruang audio visual banyak sampah yang dibuang sembarangan.
Coba ada semacam video mapping tentang motif batik, pasti akan lebih bagus lagi",bangun heritage kemas display tarik display ruang 2 batik kotak kosong pojok ruang audio visual sampah buang sembarangancoba video mapping motif batik bagus,negatif,positif
"Tempatnya kurang menarik, sedikit menyeramkan :) Koleksi batiknya tidak banyak. Di sini Anda bisa mencoba membatik menggunakan canting, diberikan kain putih yang sudah digambar pola. HTM turis lokal 5rb.",tempat tarik seram koleksi batik coba batik canting kain putih gambar pola htm turis lokal 5rb,negatif,positif
Koleksi batik belum terlalu byk,koleksi batik byk,negatif,positif
Koleksi batiknya kurang lengkap,koleksi batik lengkap,negatif,positif
Kali resik ora mbatik,kali resik ora mbatik,negatif,positif
Kurang rapi,rapi,negatif,positif
Tidak banyak yang bisa kita lihat di sini,lihat,negatif,positif
Bagus,bagus,negatif,positif
"Fasilitas sangat buruk,dalemnya kotor berdebu gak terawat,saya sedih :(",fasilitas burukdalemnya kotor debu gak terawatsaya sedih,negatif,positif
Perbaikan kunci pintu di Musium batik pekalongan,baik kunci pintu musium batik kalong,negatif,positif
Pelayanan kurang ramah,layan ramah,negatif,positif
satpamnya tidak ramah sama saya,satpam ramah,negatif,positif
Bagus sekali,bagus,negatif,positif
tempatnya serem,tempat rem,negatif,positif
Tidak di buka,buka,negatif,positif
"Saya tidak pergi ke museum, saya hanya mengikuti lokakarya dan tidak menyukainya. Bagi saya itu hanya buang-buang waktu, mereka tidak menjelaskan keseluruhan prosesnya, suasananya tidak bagus, tidak merasa nyaman karena mereka mengambil banyak gambar padahal saya minta berhenti memotret. Ada bengkel batik lain yang lebih baik di Yogyakarta",pergi museum ikut lokakarya suka buangbuang proses suasana bagus nyaman ambil gambar henti potret bengkel batik yogyakarta,negatif,positif
