content,score
blm di coba tapi ngasih bintang 5 aja,5
bagus,5
usefull banget,5
rek ku mudah di gunakan karna memakai bahasa indonesia,5
Fitur sudah bagus..coin lumayan banyak..hanya saja biaya transfernya mahal....sudah mahal ada biaya SMS nya juga..hanya sekedar saran untuk minimum transfer dan deposit nya bisa kurang dari 30rb..minimum nya 10rb sajaaaaaa,2
"mantap apk nya. tp,utk token shiba inu,apakah bisa utk ditambahkan menggunakan jaringan BEP20? karena kebanyakan pembayaran faucet di berbagai macam situs menggunakan jaringan BEP20 drpd ERC20. makasih bnyk sebelumnya... 🙏🙏😁😁",5
oke,5
keren,5
jos,5
Bagus dan baik sekali,5
Sangat membantu sekali untuk bisa mencairkan dana jrypto,5
top sekali,5
sangat membantu dalam transaksi crypto.,4
"Reku cocok untuk pemula untuk mengetahui crypto, Aset Masa Depan",5
Sangat bermanfaat dan semoga bermanfaat,5
nice,5
mantap pelayanan nya,5
exchange nomor satu di Indonesia dengan fee rendah kecepatan penarikan ataupun deposit sangat cepat,5
Mohon bantunya mau dowlot ngak bisaaa🙏,4
👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,5
Goooodd,4
"Mantap,👍👍",5
punya saya daftar pakek KTP kata nya tak terdaftar di ducapil,1
Tolong tambahkan coin coin receh seperti digibyte,5
sementara papat disek soale akun durung puleh gara-gara ganti hape,4
good,5
saya belum mencoba aplikasi anda,5
ok,5
"Calon masa depan ubtuk jual beli koin crypto Indonesia, semoga sukses selalu Reku",5
exchange rekningku mudah di oprasikan.,5
sukses slalu,5
Good 👍👍,5
mantap,5
"Jujur saya dari awal memang suka dengan platform ini karna simple dan gampang,meski dulu sempat terjadi eror dikarenakan cepatnya member pengguna baru banyak daftar,setelah apapun yg terjadi saya tetap mensupport dikarenakan developer dan pelayanannya sangat sabar,untuk Pak CMOnya pun solid juga ikut membaur kepada para membernya. Semoga tetap selalu sabar untuk menampung keluhan member/pengguna setia Rekku,tetap terus upayakan untuk meningkatkan kualitas platform-nya. Terimakasih",5
good,4
Min ini kenpa kan saya daftar trus buat aktifinnya cek spam gmail tapi gak ada kenapa yah,3
top lah,3
siiip.,5
Bagus,5
Ribet..ganti email saja ribet...indodax gak perlu syarat apapun buat ganti email.tinggal ganti aja di app nya.,2
membantu,5
baik,5
oke,5
mantap,5
mantap doku,5
aplikasi mantap 👍,5
Paling simple dan enak buat transaksi Crypto!,5
Sangat2 mudah digunakan dan sangat ringan apk nya.... Makasih rek ku,5
aplikasinya bagus cuma coin nya belum Naik2 emmm,5
bagusss,5
aman danbterpercaya,5
sejauh ini bagus dan fiturnya jg banyak serta mudah digunakan..,5
mantap rekeningku,5
bermakna buat smua org,5
"Min.. kok beberapa pasar terus anjlok min, saya beli dari beberapa bulan yang lalu malah gak naik, turun lebih dari separo nilai investasi, bener gak sih aslinya grafik kalian, atau memang mau saldo 0 ya?",4
"Di tingkatkan lagi apk nya, jgn sampai rate di bawah apk sebelah",4
"sangat bak pk nya, cepat proses penjualan coin nya, mantap",5
mantapp lah pokoknya,5
Tambah cuan,5
"app sangat bagus, ada order limit tidak seperti app lokal yanga lainnya, tolong tambah koin luna clasik",4
Aplikasi sangat bagus untuk menerima bagus untuk menerima gaji bulanan dari bisnis cloud mining,5
mntap,5
Bangga punya Aplikasi ini.😁,5
Ok,5
sangat baik,5
MT harusnya tak selama ini,4
ok,5
ok,5
good,5
good,5
Reku memang jossssss manteb oye oye mak tratap 👍🤝🏽👍🏿💪🏿,5
oke banget,5
"good, mudah transfer ke bank",5
"sudah mantap👍 aplikasi ini cuma blm bisa menerima coin dari beberapa jenis, serupa yang dari faucet!",4
smart aplikasinya,5
"Reku menunya sangat mudah di pahami dan pelajari ,..",5
mantafs,5
platform trading yang bisa dipercaya. Terima kasih,5
mantapbro,5
good,3
Ok,5
bagus sekali,5
"tolong update semua trx yg mengunakan trx batch, soalnya kedepan akan banyak menggunakan trx batch.",5
mantap,4
mantap.....mudah2an aset cryptonya bertambah lagi,5
Transaksi Rekeningku sangat baik,5
very good app,5
ok,5
the best lah,5
"kurang banyak crypto yang bisa di tradingkan, selebihnya bagus",3
"Kalau ganti ponsel ribet mesti authenticator, kode ke nohp pun g masuk2 haduh ribet bgt.",3
Lambat loading,4
sangat mudah bagi para pemula biaya withdraw lumayan murah deposit gratis,5
Sejau ini aman dan nyaman,5
bagus buat pemula.,4
terus kembangkan,5
mntap,5
mudah dimengerti rekku,5
Ok banget,5
"Kalau sudah lupa sandi,, dan authenticator tak sinkron.. Susah mau masuk akun sendiri. Belum dikasih opsi yang lain seperti sms,email,buat masuk account lupa sandi.. baru ambil code authenticator di dalam aplikasi nya... buat seterusnya disinkronkan..",3
legal dan resmi tercatat di bappeti,5
"Hai tim Reku, tambahin fitur leverage, average, dan earn. Dll.",5
good aplikasi... mantap...,5
bagus sekali,4
Good,3
Bagus gampang dipahami. Sangat mudah dari pada dompet yang lain.. Tolong untuk deposit dan windraw ditambah crypto BNB. Karena tidak ada crypto BNB untuk windraw atau deposit,4
"Biaya penarika tolong di sesuaikan dari maksimal dan minimal. Biaya penarikan hampir 8000rupiah mau berapapun kita tarik, minimal di sesuaikan lah",2
sangat bagus,4
Aplikasi lumayan dan masih kurang coin busd,4
Ok.banget dah.,5
"rekeningku ......bagus,",4
Ok.,5
"Apps ini tidak layak di gunakan,, jual beli kripto,, tidak transparan,, hanya menimbulkan kerugian,,",1
oke,5
sangat mudah utk belajar trading,5
good,5
Lah kok gak bisa dibuka ya,4
"Aplikasi user friendly dan mudah digunakan. Pendaftaran dan proses KYC juga sangat cepat, dalam hitungan menit akun sudah terverifikasi dan langsung bisa melakukan deposit untuk mulai bertransaksi. REKU recommended sangat 👍👍",5
mantab,5
Cakep,5
very nice,5
Simple,5
Baru coba semoga lancar g ribet full star pasti bicara,3
Good,5
Top,5
Aplikasinya bagus.hanya saja tidak pernah melakukan penambahan koin. Sepanjang waktu hanya hanya koin itu itu saja.,5
Jujur ini rekening kripto terbaik di Indonesia..,5
👍👍👍,1
lass dor,3
Assalammualaikum wr wb,5
5srar Top,5
wow super,5
good,5
"tolong tambahkan fitur topup game, pulsa, token listrik dll seperti di triv. karena itu sangat membantu kami juga.",5
coba pemula,3
aplikasi mantab,5
Arina zulfiana,1
aman dan mudah,5
Baik,5
Pake rekeningku.. Alhamdulillah selalu lancar,5
Aplikasi trading yg sangat simple dan mudah digunakan,5
3 dulu bosqu,3
Mudah dipahami untuk newbie...,5
Sudah bagus,4
Good,5
"semoga sukses terus Reku kedepannya,,👏",5
mudah di mengerti.,5
"Serba mudah, cs juga cepat dan tanggap. Pokok nya Mantap",5
ok banget,5
bagus,5
sangat bantu yg baru bljar..tapi lebih bagus coin MIRA buang saja itu market di REKU..KArna mira gk jls msa 1thn ini tetp aja di harga 750 ...800 trus gitu apaan di liat liat kya scam itu mira..,5
Min tolong dong adain jaringan bep 20 terima kasih,5
ok,5
ok,5
aplikasi wallet crypto terbaik,5
great,5
OK saja,5
Lumayan dapat menarik uang fiat dari Crypto Currency mantap,5
bagus app nya,5
Nice,5
good exchange 👍,5
coba duli,3
"Halo min,,,kalau bisa di tambahin BNB,BUSD BEP20. terima kasih",5
terbaik,4
"good, tinggal di tambah kan fitur2 baru seperti staking/earn",5
"mantap, semoga betah...😅",5
mantap,5
OK,5
Saya kecewa banget sama ini aplikasi tidak ada dompet diginalnya seperti dana ovo jenius gopey atau bank lainnya hanya scan aku tdk mengerti scan apa lagi bagaimana cara scan tolong dong bantu yg ingin permula berinvestasi di sini jangan buat susah dan ribet kalau buat aplikasi itu konsisten donk bagaimana sih🤬🤬🤬🤬🤬,1
Mantab dan masih aku gunakan. Serta transaksinya cepat bagai kilat...👍👍,5
josss,1
good wallet,5
Good app. Di perbanyak jaringannya ya boss. Masih kurang lengkap. Thanks,5
"kami berharap jaringan untuk USDT(Tether) jaringanya di ganti menjadi TRC20 soalnya di kebanyakan cloud mining standarnya mereka memakai jaringan TRC20 untuk USDT karena biaya admin untuk ERC20 itu sangat mahal, kami berharap pihak rekeningku bisa mempertimbangkan hal ini jika aplikasi kalian ingin maju.. kalau untuk yang lainnya rekeningku menurutku sudah mantap deposit/widraw tdk ada kendala👍 saran dan masukan lagi buat rekenigku tolong tambahkan fitur exchange biar lebih mantap lagi",5
oje,4
market crypto yang Baik,5
Exchange top,5
Bagus end simpel,5
Good,3
Bagus,5
"Udah seminggu withdraw idr gk masuk rekening bank, katanya udah berhasil terkirim bahkan melapirkan bukti pengiriman, faktanya idr gk masuk kerekening 👎",1
Min tolong adain usdt beb 20 biar makin jos terimaksih,5
Bagaimana caranya supaya dapat 30k. pertama? Min 🙏🏻😁🙏🏻,5
bagus,5
mantaaaf bos aplikasi keren,4
top,5
💚💚💚💚,5
Masih coba-coba bagus mana dengan aplikasi sebelah.,3
Makin bagus,5
"Aplikasi SAMPAH PENIPUAN, VERIFIKASI SUSAH, MURAHAN !!!!!!!!¡¡¡¡¡¡¡¡¡",1
Jozz,5
"Trimakasih REKU trade, depo dan penarikan lancar hingga detik ini..5 star,, komen yg dibawah itu gue juga (danialexa)😂",5
"Trimakasih REKU trade, depo dan penarikan lancar hingga detik ini..5 star",5
sangat baik sekali... tapi sayang kalau mau trf TRC20... limitnya agak ke gedean... coba $5 bisa... mantap ini 🙏🏻,5
Gak bakalan dapat 150K komen dsni.,2
Kalo ada menu stalking nya mantap ni,4
Rekeningku,5
mantap diperbaiki lagi biar tambah juoos,5
Keren 👍,5
Bagus,5
👍,5
Aplikasi nya sudah bagus dan mudah digunakan. Tolong tambahkan koin2 sedang tren untuk di tambang seperti ETC dan lain2 nya. Terimakasih.,5
tambahin token token nya dong jangan dikit banget,3
Reku fee nya murah,5
"Tidak bisa daftar apa lagi login ke akun saya, macam mana ni app nya admin, kecewa banget dah didownload tapi tak berguna",1
Reku kok gak bisa dibuka,5
bagus,5
"Aplikasinya bagus,tampilan UI nya simple dan mudah digunakan,widraw dan deposit mudah, fee nya murah.",5
hot,5
"BURSA EXCHANGE PENIPUAN, GUE DEPOSIT MATIC SUDAH MASUK KE ERC20 MALAH GK MASUK COIN NYA, GUE SARANIN AGAR SUPPORT CHAIN POLYGON DENGAN EVM YANG SAMA ADDRESS NYA. INI MATIC SUDAH SUPPORT CHAIN POLYGON MALAH ANDRESS DEPOSIT DI BURSA NYA DI UBAH YA TIDAK TAMPIL ASET NYA KALAU DEPOSIT ANDRES ERC20 DAN POLYGON DI BURSA DI UBAH TIM REKU . PENIPUAN SCAMMER TOLOL APLIKASI TOLOL. BABI KALIAN PUKIK SELAGI ADDRESS TETAP SAMA BAIK DI CHAIN ERC20 ATAU POLYGON KALAU ORANG KIRIM TOKEN YANG OTOMATIS MUNCUL.SCAM",1
pengoperasian yang mudah member akan lebih cepat memahami,5
good,5
selalu exis,5
Tolong buat pembayaran admin klo mau wd dikurangi lagi jadi 3000rb rupiah aja biar banyak yg make ini aplikasi,4
mantap,5
semoga bermanfaat,4
bagus,5
Tambah lagi dong stable coinnya seperti Paxos Gold & Euro Static,5
good,3
"Mau login harus pake kode, gak dapat SMS kode nya",1
Moga ke baca.. Kok aku saya ke suspend min,1
sangat bagus,5
bagus,5
Banyak Dompet Yang Di Matikan Kenapa? harus lebih bagus dari indodax donk.,5
Mantap,5
Aplikasi mantap,5
Salam sukses.. Terus maju Reku,5
jangan sesekali main ginian,1
"Tampilan yng simple sangat bagus, tapi saya harap untuk kedepanya di perbanyak Lagi crypto nya. Kecewa saya hanya di beberapa crypto gak bisa depo itu saja",5
Kasih 1 Bintang Dulu ya. Tks,1
Dana masuknya lama padahal sudah selesai:(,3
Aplikasinya bagus mudah di faham cocok untuk pemula,5
Mantap,5
ok,5
Cukup bintang 2 saja dulu,2
"Sering tidak biaa transaksi, mohon perbaikan sotem",2
sangat baik,5
"Skip dulu, tidak cocok untuk trading",1
sangat membantu,5
Tambah koin baby doge dong di reku🙏🙏🙏🙏,5
Bik,5
Sangat baik,5
best....,5
bagus,5
Terbaik dan mudah,3
mantap,5
Bisa dipercaya,5
ap,5
ok,3
berpotensi baek,5
Luar biasa market mantap,5
sangat bagus,5
Easy and simple to operate,5
Kok terjadi kesalahan terus knapa ya,4
ok,5
Aplikasinya bagus dan keren 😊,4
Kira2 aplikasi ini bisa dipercaya gak buat investasi jangka panjang,5
"apk Jual beli coin paling mudah dan cepat dalam bertransaksi , deposit maupun widraw ke rekening juga cepat dan mudah",5
nice,4
good,5
lebih dilengkapi,5
luar biasa,5
estimasi harga kok jauh ya rata2 dari coinmarketcap atau tw dll... dan ini semua harga di wekend kok anteng gk gerak?,5
baik,4
Mantaap,5
👍👍👍,4
Lumayan bagus aplikasi ini gak banyak iklan nya,5
Aplikasi dompet IDR.terbaik dan sangat mudah cara deposit pakai rekening lokal dan ovo..ayo buruan download all,5
Suka sekali,5
"Aplikasi yg mudah. Aplikasi ini menurut saya Oke. Tapi sayang ""Minimum Pembelian dan Penjualan naik"". Tambahkan lagi jumlah Cryptonya.",5
Ganti ke bintang 5👍,5
ok,5
Oke,5
reku mantap pokonya mah,5
"aplikasi yang di rekomendasikan bagi yang ingin trading untuk pemula/pemain lama, keamanan terjamin,sudah terdaftar di bappebti jadi sudah tidak di ragukan lagi, tampilan oke simpel gak ribet"" dan yang pasti untuk deposit/tarik uang cepet banget gak nunggu lama"", sukses buat reku #KryptoAmanDiReku",5
Deposit secepat kilat,5
ok,5
josss,5
Good platform..,5
"Kata teman saya, ini sangat recommend, tidak memusingkan 😅",5
simple dan mudah untuk penguna baru yg masih belajar👍👍👍👍,5
Jelek,1
Saya kasih bintang 1 sebab saya sudah lebih 1 minggu kenapa belum verifikasi juga katanya 3 sampai 7 hari saya sudah lebih 7 hari belum di verifikasi juga.tolonglah verifikasikan akun saya atas nama ( NENGSI ),5
Mantaap Sekali,5
"Tolong Chart nya lebih diUpdate lg, karena selisih harga dr platform Trading Crypto yg lain 0,001 Saat mau Buy pas lihat chart nya masih belum turun jg,tp pas disamain lihat Platform lain udah turun. Begitu jg saat posisi Sell. Jadi ragu ketika mau Buy & Sell. Kalo kayak gitu malah jd ragu mau top up lg atau ngak... Tolong diperbajki",3
mantul,2
Mudah digunakan..trus sukses n salalu bertanggung jawab melayani keluhan pengguna ya,5
Bagus,5
"Jangan pake ni , gak bener , masa iya dari SYNTROPY UANGNYA gak masuk ke rekeningku , padah sudah di transaksii ,",1
pas,5
Mudah di pahami,5
oc n lbh ditingkatkan keamanannya....,5
bagussssssssddeee,5
Sangat membantu kaum sperti saya..🙏🙏🙏,5
Aman dan mudah di gunakan,5
"Terimakasih reku yg telah bekerja sebaik mungkin, semoga kedepannya lebih tambah baik dan amanah, semangat terus REKU💪💪💪",5
Mantap,5
Sangat Propesional.,5
Bagus menambah pengalaman,5
Di harapkan kedepannya bisa deposit solana,5
Reku aplikasi cocok dan mudah untuk trading.. Reku top markotop,5
Mantap,5
"Aplikasi yg mudah, gak ribet, penarikan cepat..👍👍",5
"Aplikasinya bangun banget, bisa transaksi kapan saja..",5
mantap transfer jadi lebih mudah,5
Hp ku hilang. Cara buka akun tp GA nya ga ada gmn caranya?,5
bagus,5
Aplikasi ini sngt bagus..aku senang menggunakannya,5
good,5
"Rekeningku sungguh terpercaya nyesel bila gak didownload,banyak hadiah hadiah menanti.banyak juga berbagai mata uang crypto.banyak manfaat dan keuntungan yang didapatkan.yuk yang mawu gabung langsung download aja...#kriptoAmandiReku",1
REKENINGKU semakin Ok..👍,5
nice apk,5
sangat bagus,5
jos pokok e,5
Pelayanan sangat memuaskan,5
Kenapa selalu donlod,5
Keren bgt,5
"aplikasi simpel buat pemula,cara transaksi mudah",5
semoga makin lancar,5
Mohon petunjuk.. Kena apa belum bisa login ya,5
Bagus #KriptoAmanDiReku,5
Rekening ku.. Mudah di pahami dan gampang buat pemula. Cuan mulu dari aplikasi ini. Sukses selalu app rekening ku.. Sudah hampir 1 thn lebih. Masi selalu banyak undian berhadiah. Terimah kasih,5
👍,5
"Assalamualaikum Selamat pagi/siang/sore/malam Menurut saya Aplikasi ini terbilang terkesan simpel dan mudah untuk yang baru terjun di dunia crypto ataupun yang senior di versi yang sekarang ini. Dan kedepannya akan menjadi yang terbaik di Indonesia. (Saran) ada baiknya kalau mengakses akun di pindahkan dari menu beranda ditempatkan di bawah bersebelahan dengan Menu ""DOMPET"" karna kalau di menu beranda jadi bingung ketika mau mengakses ke menu akun. Selebihnya so gud. Terimakasi REKU",5
"Fase bearish gini sejujurnya bikin aku was was buat trading dan naruh aset kita di Exchange soalnya dah banyak kejadian Exchange yg bermasalah penarikan dana. Tp di Reku ini beda, aku merasa aman dan tenang. Kenapa kok bisa gitu? Terdaftar di Bappeti it's ok. Tp yang terpenting Reku itu terdaftar dan beneran taat aturan. Reku termasuk Exchange yg tertip gak bikin sistem staking dan earn yg ujungnya meminjmkan dana nasabah ke luar negeri dan itu bahaya. Jdi jngan ragu di Reku. #KriptoAmanDiReku",5
Bagus,4
"Aplikasi ini sangat bagus proses Wd cepat, trading kripito mudah bagi pemula (jual/beli) mudah dimengerti pokoknya top markotop #KriptoAmanDiReku",5
Awesome,5
#simpan aman direkeningk Selama ini saya puas menggunakan aplikasi rekeningku widraw deposit cuma hitungan detik semoga rekeningku selalu maju dan jaya selalu ayo kawan inveskan uang anda disini dijamin aman pasti aku kasih bintang 5 klw ada bintang 100 saya kasih 100 deh,5
"Rekeningku Ini Aplikasi Yang Sangat Bagus Dan Ok Untuk Investasi masa depan,jadi jangan ragu untuk berinvestasi di rekeningku ya kawan kawan,intinya tidak mengecewakan,ayo buruan download Sekarang juga #KriptoAmanDiReku",5
"Nyaman, simple, aman, thanks Rekeningku!",5
"Aplikasi yg simple mudah di pahami dan pastinya aman terpercaya , transaksi cepat no.1 deh the best , REKU GACOR AUTO 5 STAR ,, #KriptoAmanDiReku",5
Apk kocak diupdate malah ga keluar marketnya,1
Biaya feenya murh bnget,5
verry good,5
"Pelayanan cepat, tampilan menarik, dan mudah digunakan👍",5
Mantap,4
"Pengalaman saya yang pemula soal investasi crypto dengan menggunakan aplikasi rekeningku sangat mudah dipahami dari segi tampilan, deposite dan penarikan sangat mudah dimengerti dan dipahami. Serta banyaknya metode deposite dan penarikan dari berbagai bank serta wallet dan minimnya deposite serta penarikan sungguh sangat membantu yang ingin berinvestasi dalam crypto. Sesuai dengan hashtag #KriptoAmanDiReku yang memberikan kemudahan serta keamanan dalam berinvestasi di crypto.",5
"Aplikasi yg sangat bagus untuk trading kripto,mulai dari pendaftaran, verifikasi,sampai deposit semuanya mudah... terutama bagi pemula, fiturnya jg sederhana dan ga ribet,mudah dipahami,sangat direkomendasi..#kriptoamanDiReku",5
